"PersonId","MetricDate","Total_Copilot_actions_taken","Input_tokens","Output_tokens","Reasoning_tokens","Copilot_credits_consumed"
"PID0021",2026-03-29,95,76856,26775,21965,91.7
"PID0021",2026-04-05,82,100923,58835,23450,125.9
"PID0021",2026-04-12,94,176376,67912,67801,259.1
"PID0021",2026-04-19,79,85830,46839,19129,102.5
"PID0021",2026-04-26,88,105731,65422,34275,159.2
"PID0021",2026-05-03,93,110195,61404,30430,147.2
"PID0021",2026-05-10,82,81254,25331,20833,88.6
"PID0021",2026-05-17,100,82821,32154,30674,119
"PID0021",2026-05-24,91,136689,51478,53642,202.6
"PID0021",2026-05-31,112,140830,47291,35271,154.2
"PID0021",2026-06-07,89,110241,50931,64780,224.7
"PID0021",2026-06-14,89,154589,60125,38035,174.1
"PID0021",2026-06-21,89,55702,20629,16732,69.5
"PID0021",2026-06-28,95,104964,33712,24939,110.3
"PID0022",2026-01-04,0,0,0,0,0
"PID0022",2026-01-11,5,5388,1970,1594,6.6
"PID0022",2026-01-18,4,1829,1050,1299,4.5
"PID0022",2026-01-25,3,1644,816,1017,3.5
"PID0022",2026-02-01,0,0,0,0,0
"PID0022",2026-02-08,0,0,0,0,0
"PID0022",2026-02-15,0,0,0,0,0
"PID0022",2026-02-22,0,0,0,0,0
"PID0022",2026-03-01,0,0,0,0,0
"PID0022",2026-03-08,9,9362,5177,5613,20
"PID0022",2026-03-15,6,5009,2519,1586,7
"PID0022",2026-03-22,7,3395,1578,1272,5.1
"PID0022",2026-03-29,6,4180,1392,1798,6.4
"PID0022",2026-04-05,8,4040,1418,1961,6.8
"PID0022",2026-04-12,9,5282,2789,2301,9
"PID0022",2026-04-19,0,0,0,0,0
"PID0022",2026-04-26,4,1531,802,775,2.9
"PID0022",2026-05-03,15,11406,5868,3559,15.9
"PID0022",2026-05-10,11,8690,4642,3476,14.1
"PID0022",2026-05-17,9,4882,2092,2860,9.8
"PID0022",2026-05-24,0,0,0,0,0
"PID0022",2026-05-31,19,8965,5206,4734,17.8
"PID0022",2026-06-07,11,5263,2870,2069,8.5
"PID0022",2026-06-14,0,0,0,0,0
"PID0022",2026-06-21,10,3002,1341,862,3.8
"PID0022",2026-06-28,11,3623,1498,1139,4.8
"PID0023",2026-01-04,0,0,0,0,0
"PID0023",2026-01-11,0,0,0,0,0
"PID0023",2026-01-18,0,0,0,0,0
"PID0023",2026-01-25,0,0,0,0,0
"PID0023",2026-02-01,0,0,0,0,0
"PID0023",2026-02-08,0,0,0,0,0
"PID0023",2026-02-15,0,0,0,0,0
"PID0023",2026-02-22,0,0,0,0,0
"PID0023",2026-03-01,0,0,0,0,0
"PID0023",2026-03-08,0,0,0,0,0
"PID0023",2026-03-15,0,0,0,0,0
"PID0023",2026-03-22,0,0,0,0,0
"PID0023",2026-03-29,0,0,0,0,0
"PID0023",2026-04-05,0,0,0,0,0
"PID0023",2026-04-12,0,0,0,0,0
"PID0023",2026-04-19,0,0,0,0,0
"PID0023",2026-04-26,0,0,0,0,0
"PID0023",2026-05-03,0,0,0,0,0
"PID0023",2026-05-10,0,0,0,0,0
"PID0023",2026-05-17,0,0,0,0,0
"PID0023",2026-05-24,0,0,0,0,0
"PID0023",2026-05-31,0,0,0,0,0
"PID0023",2026-06-07,0,0,0,0,0
"PID0023",2026-06-14,0,0,0,0,0
"PID0023",2026-06-21,0,0,0,0,0
"PID0023",2026-06-28,0,0,0,0,0
"PID0024",2026-01-04,0,0,0,0,0
"PID0024",2026-01-11,0,0,0,0,0
"PID0024",2026-01-18,0,0,0,0,0
"PID0024",2026-01-25,0,0,0,0,0
"PID0024",2026-02-01,0,0,0,0,0
"PID0024",2026-02-08,0,0,0,0,0
"PID0024",2026-02-15,0,0,0,0,0
"PID0024",2026-02-22,0,0,0,0,0
"PID0024",2026-03-01,0,0,0,0,0
"PID0024",2026-03-08,0,0,0,0,0
"PID0024",2026-03-15,0,0,0,0,0
"PID0024",2026-03-22,0,0,0,0,0
"PID0024",2026-03-29,0,0,0,0,0
"PID0024",2026-04-05,0,0,0,0,0
"PID0024",2026-04-12,0,0,0,0,0
"PID0024",2026-04-19,0,0,0,0,0
"PID0024",2026-04-26,0,0,0,0,0
"PID0024",2026-05-03,0,0,0,0,0
"PID0024",2026-05-10,0,0,0,0,0
"PID0024",2026-05-17,0,0,0,0,0
"PID0024",2026-05-24,0,0,0,0,0
"PID0024",2026-05-31,0,0,0,0,0
"PID0024",2026-06-07,0,0,0,0,0
"PID0024",2026-06-14,0,0,0,0,0
"PID0024",2026-06-21,0,0,0,0,0
"PID0024",2026-06-28,0,0,0,0,0
"PID0025",2026-01-04,0,0,0,0,0
"PID0025",2026-01-11,0,0,0,0,0
"PID0025",2026-01-18,5,2229,1150,81,1.6
"PID0025",2026-01-25,1,412,186,16,0.3
"PID0025",2026-02-01,0,0,0,0,0
"PID0025",2026-02-08,1,577,212,26,0.4
"PID0025",2026-02-15,0,0,0,0,0
"PID0025",2026-02-22,4,1586,548,63,0.9
"PID0025",2026-03-01,3,2690,830,149,1.6
"PID0025",2026-03-08,6,7238,2812,223,4.3
"PID0025",2026-03-15,2,1997,699,111,1.2
"PID0025",2026-03-22,0,0,0,0,0
"PID0025",2026-03-29,4,1915,614,100,1.1
"PID0025",2026-04-05,0,0,0,0,0
"PID0025",2026-04-12,6,2344,1224,116,1.7
"PID0025",2026-04-19,0,0,0,0,0
"PID0025",2026-04-26,0,0,0,0,0
"PID0025",2026-05-03,5,3125,1829,216,2.6
"PID0025",2026-05-10,7,6466,3256,338,4.7
"PID0025",2026-05-17,5,2765,958,179,1.8
"PID0025",2026-05-24,0,0,0,0,0
"PID0025",2026-05-31,0,0,0,0,0
"PID0025",2026-06-07,0,0,0,0,0
"PID0025",2026-06-14,6,4103,2539,148,3.2
"PID0025",2026-06-21,3,1795,542,90,1
"PID0025",2026-06-28,0,0,0,0,0
"PID0026",2026-01-04,0,0,0,0,0
"PID0026",2026-01-11,0,0,0,0,0
"PID0026",2026-01-18,4,2218,1128,325,2.2
"PID0026",2026-01-25,0,0,0,0,0
"PID0026",2026-02-01,6,5199,3214,614,5.1
"PID0026",2026-02-08,0,0,0,0,0
"PID0026",2026-02-15,7,5248,1549,425,3.4
"PID0026",2026-02-22,4,1879,897,304,1.9
"PID0026",2026-03-01,0,0,0,0,0
"PID0026",2026-03-08,6,3208,1476,571,3.2
"PID0026",2026-03-15,0,0,0,0,0
"PID0026",2026-03-22,3,1808,1049,157,1.6
"PID0026",2026-03-29,0,0,0,0,0
"PID0026",2026-04-05,4,2433,1138,299,2.1
"PID0026",2026-04-12,0,0,0,0,0
"PID0026",2026-04-19,3,1976,704,344,1.8
"PID0026",2026-04-26,0,0,0,0,0
"PID0026",2026-05-03,7,5121,2261,721,4.6
"PID0026",2026-05-10,0,0,0,0,0
"PID0026",2026-05-17,0,0,0,0,0
"PID0026",2026-05-24,11,6679,2719,902,5.8
"PID0026",2026-05-31,9,6360,3652,1242,7.3
"PID0026",2026-06-07,0,0,0,0,0
"PID0026",2026-06-14,0,0,0,0,0
"PID0026",2026-06-21,0,0,0,0,0
"PID0026",2026-06-28,11,6889,3069,883,6
"PID0027",2026-01-04,0,0,0,0,0
"PID0027",2026-01-11,0,0,0,0,0
"PID0027",2026-01-18,0,0,0,0,0
"PID0027",2026-01-25,0,0,0,0,0
"PID0027",2026-02-01,0,0,0,0,0
"PID0027",2026-02-08,0,0,0,0,0
"PID0027",2026-02-15,0,0,0,0,0
"PID0027",2026-02-22,0,0,0,0,0
"PID0027",2026-03-01,0,0,0,0,0
"PID0027",2026-03-08,0,0,0,0,0
"PID0027",2026-03-15,0,0,0,0,0
"PID0027",2026-03-22,8,10015,3121,1111,7.3
"PID0027",2026-03-29,0,0,0,0,0
"PID0027",2026-04-05,0,0,0,0,0
"PID0027",2026-04-12,0,0,0,0,0
"PID0027",2026-04-19,0,0,0,0,0
"PID0027",2026-04-26,0,0,0,0,0
"PID0027",2026-05-03,0,0,0,0,0
"PID0027",2026-05-10,0,0,0,0,0
"PID0027",2026-05-17,0,0,0,0,0
"PID0027",2026-05-24,0,0,0,0,0
"PID0027",2026-05-31,0,0,0,0,0
"PID0027",2026-06-07,0,0,0,0,0
"PID0027",2026-06-14,0,0,0,0,0
"PID0027",2026-06-21,0,0,0,0,0
"PID0027",2026-06-28,0,0,0,0,0
"PID0028",2026-01-04,3,3601,1856,1778,6.7
"PID0028",2026-01-11,6,15869,8034,4497,20.8
"PID0028",2026-01-18,2,7859,3223,1970,9.1
"PID0028",2026-01-25,2,3663,2029,969,4.8
"PID0028",2026-02-01,7,16855,10531,4106,22.1
"PID0028",2026-02-08,0,0,0,0,0
"PID0028",2026-02-15,2,5047,2542,1339,6.4
"PID0028",2026-02-22,2,2940,1462,795,3.7
"PID0028",2026-03-01,6,14458,6932,3971,18.4
"PID0028",2026-03-08,2,2476,915,812,3.3
"PID0028",2026-03-15,0,0,0,0,0
"PID0028",2026-03-22,0,0,0,0,0
"PID0028",2026-03-29,0,0,0,0,0
"PID0028",2026-04-05,9,22891,8453,4655,23
"PID0028",2026-04-12,1,2554,987,765,3.2
"PID0028",2026-04-19,9,17023,10569,4432,22.9
"PID0028",2026-04-26,6,10917,4390,2836,12.8
"PID0028",2026-05-03,7,8670,2855,1866,8.7
"PID0028",2026-05-10,5,7883,3519,3866,14.1
"PID0028",2026-05-17,7,15893,6958,4631,20.3
"PID0028",2026-05-24,6,17895,7239,5081,22.1
"PID0028",2026-05-31,6,8732,4469,2494,11.6
"PID0028",2026-06-07,8,16998,9961,4258,22
"PID0028",2026-06-14,6,17136,9819,5581,25.2
"PID0028",2026-06-21,13,47008,16974,13329,56.3
"PID0028",2026-06-28,0,0,0,0,0
"PID0029",2026-01-04,0,0,0,0,0
"PID0029",2026-01-11,14,22140,13997,4164,26
"PID0029",2026-01-18,0,0,0,0,0
"PID0029",2026-01-25,12,13463,5030,2009,11.7
"PID0029",2026-02-01,5,6951,3419,963,6.5
"PID0029",2026-02-08,9,18455,11541,2013,18
"PID0029",2026-02-15,7,12917,7589,1549,12.5
"PID0029",2026-02-22,8,10523,6095,887,9.2
"PID0029",2026-03-01,14,16049,9653,3972,20.9
"PID0029",2026-03-08,15,26184,9161,2597,19.1
"PID0029",2026-03-15,9,13781,7107,1877,13.1
"PID0029",2026-03-22,0,0,0,0,0
"PID0029",2026-03-29,7,7952,4020,741,6.7
"PID0029",2026-04-05,13,19008,5370,2091,13.3
"PID0029",2026-04-12,0,0,0,0,0
"PID0029",2026-04-19,11,13804,5122,1826,11.4
"PID0029",2026-04-26,10,17537,11416,3640,21.7
"PID0029",2026-05-03,13,27003,10555,3314,22.1
"PID0029",2026-05-10,0,0,0,0,0
"PID0029",2026-05-17,0,0,0,0,0
"PID0029",2026-05-24,0,0,0,0,0
"PID0029",2026-05-31,5,11489,3702,3197,13.3
"PID0029",2026-06-07,11,16603,10377,2370,17.5
"PID0029",2026-06-14,17,17741,5533,1953,12.9
"PID0029",2026-06-21,0,0,0,0,0
"PID0029",2026-06-28,17,36160,24422,3515,35.6
"PID0030",2026-01-04,7,2975,1167,324,2.3
"PID0030",2026-01-11,5,2518,1118,166,1.8
"PID0030",2026-01-18,5,2190,1121,151,1.7
"PID0030",2026-01-25,0,0,0,0,0
"PID0030",2026-02-01,2,1190,636,116,1
"PID0030",2026-02-08,6,5447,2764,407,4.3
"PID0030",2026-02-15,7,4579,1220,313,2.7
"PID0030",2026-02-22,10,3831,1796,420,3.3
"PID0030",2026-03-01,6,4428,1725,647,3.9
"PID0030",2026-03-08,8,3014,1033,283,2.1
"PID0030",2026-03-15,0,0,0,0,0
"PID0030",2026-03-22,0,0,0,0,0
"PID0030",2026-03-29,6,2810,1216,271,2.2
"PID0030",2026-04-05,0,0,0,0,0
"PID0030",2026-04-12,7,5109,2446,492,4.2
"PID0030",2026-04-19,9,8078,3305,1148,7.1
"PID0030",2026-04-26,7,3491,1829,375,3.1
"PID0030",2026-05-03,14,11771,4735,1760,10.5
"PID0030",2026-05-10,0,0,0,0,0
"PID0030",2026-05-17,4,3521,2071,291,3.1
"PID0030",2026-05-24,6,2399,1048,162,1.7
"PID0030",2026-05-31,16,6921,3246,730,5.8
"PID0030",2026-06-07,12,6589,2376,524,4.5
"PID0030",2026-06-14,11,8091,3358,761,6.2
"PID0030",2026-06-21,0,0,0,0,0
"PID0030",2026-06-28,0,0,0,0,0
"PID0031",2026-01-04,25,42426,21341,2605,32.1
"PID0031",2026-01-11,22,24406,14238,2129,21.6
"PID0031",2026-01-18,19,33929,16158,1872,24.4
"PID0031",2026-01-25,27,27621,16018,2853,25.5
"PID0031",2026-02-01,29,41513,20467,3348,33
"PID0031",2026-02-08,23,24858,10430,1714,17.6
"PID0031",2026-02-15,28,29758,13153,3151,24.4
"PID0031",2026-02-22,23,29281,9864,3481,22.4
"PID0031",2026-03-01,32,26114,15701,3431,26.4
"PID0031",2026-03-08,23,26897,13709,3277,24.5
"PID0031",2026-03-15,25,28469,12377,1947,20.5
"PID0031",2026-03-22,28,48874,19595,4617,37
"PID0031",2026-03-29,47,62362,33307,6880,56.3
"PID0031",2026-04-05,31,32228,13000,2595,23.3
"PID0031",2026-04-12,31,36693,15829,4008,30
"PID0031",2026-04-19,38,40091,26391,4675,40.8
"PID0031",2026-04-26,38,49436,24319,5234,42.4
"PID0031",2026-05-03,22,18171,8235,2116,15.5
"PID0031",2026-05-10,40,46136,18857,3153,32.2
"PID0031",2026-05-17,35,60662,34889,3995,50
"PID0031",2026-05-24,0,0,0,0,0
"PID0031",2026-05-31,36,21709,9119,2472,17.8
"PID0031",2026-06-07,53,123685,65543,9781,101.6
"PID0031",2026-06-14,53,69620,36956,5733,57.8
"PID0031",2026-06-21,47,45009,18335,4146,34
"PID0031",2026-06-28,47,50015,22048,3243,35.7
"PID0032",2026-01-04,4,4697,2710,394,4.1
"PID0032",2026-01-11,0,0,0,0,0
"PID0032",2026-01-18,0,0,0,0,0
"PID0032",2026-01-25,4,4420,1741,523,3.6
"PID0032",2026-02-01,2,5043,2724,735,5
"PID0032",2026-02-08,3,4221,2096,708,4.3
"PID0032",2026-02-15,2,2597,1456,641,3.3
"PID0032",2026-02-22,7,5405,2575,1156,6
"PID0032",2026-03-01,4,9334,3248,1646,8.6
"PID0032",2026-03-08,7,13129,4648,1263,9.5
"PID0032",2026-03-15,12,9542,5781,1082,9.2
"PID0032",2026-03-22,4,9458,3612,1211,7.8
"PID0032",2026-03-29,5,3789,1441,749,3.8
"PID0032",2026-04-05,0,0,0,0,0
"PID0032",2026-04-12,0,0,0,0,0
"PID0032",2026-04-19,0,0,0,0,0
"PID0032",2026-04-26,0,0,0,0,0
"PID0032",2026-05-03,3,7771,3768,1187,7.5
"PID0032",2026-05-10,11,12276,5474,1163,9.7
"PID0032",2026-05-17,6,14987,8067,2396,15.4
"PID0032",2026-05-24,0,0,0,0,0
"PID0032",2026-05-31,0,0,0,0,0
"PID0032",2026-06-07,0,0,0,0,0
"PID0032",2026-06-14,3,7903,4392,754,7
"PID0032",2026-06-21,3,4964,2408,946,5.3
"PID0032",2026-06-28,0,0,0,0,0
"PID0033",2026-01-04,3,8329,3499,2023,9.5
"PID0033",2026-01-11,0,0,0,0,0
"PID0033",2026-01-18,0,0,0,0,0
"PID0033",2026-01-25,10,15222,7386,2485,15.2
"PID0033",2026-02-01,0,0,0,0,0
"PID0033",2026-02-08,4,6945,2345,1447,6.9
"PID0033",2026-02-15,7,9116,6252,1778,11.3
"PID0033",2026-02-22,0,0,0,0,0
"PID0033",2026-03-01,9,12919,7114,1741,12.6
"PID0033",2026-03-08,0,0,0,0,0
"PID0033",2026-03-15,5,8798,3230,1121,7.1
"PID0033",2026-03-22,7,16120,5761,2471,14
"PID0033",2026-03-29,7,14431,7562,2834,16
"PID0033",2026-04-05,8,22644,8716,3353,19.9
"PID0033",2026-04-12,9,11279,4068,1663,9.7
"PID0033",2026-04-19,8,16407,6492,3303,16.7
"PID0033",2026-04-26,0,0,0,0,0
"PID0033",2026-05-03,8,16291,7144,2031,14.1
"PID0033",2026-05-10,0,0,0,0,0
"PID0033",2026-05-17,10,20895,7023,4084,20
"PID0033",2026-05-24,7,13048,4915,3234,14.6
"PID0033",2026-05-31,14,21931,12524,3898,24.2
"PID0033",2026-06-07,14,20238,8476,3620,19.9
"PID0033",2026-06-14,6,9903,4949,1897,10.7
"PID0033",2026-06-21,0,0,0,0,0
"PID0033",2026-06-28,12,23544,10107,4062,22.9
"PID0034",2026-01-04,2,3103,1681,406,3
"PID0034",2026-01-11,3,7725,2773,605,5.3
"PID0034",2026-01-18,5,19940,9545,1249,14.7
"PID0034",2026-01-25,0,0,0,0,0
"PID0034",2026-02-01,0,0,0,0,0
"PID0034",2026-02-08,6,28305,9625,1748,17.7
"PID0034",2026-02-15,9,28459,10959,2087,19.7
"PID0034",2026-02-22,0,0,0,0,0
"PID0034",2026-03-01,4,13144,3922,997,8.3
"PID0034",2026-03-08,0,0,0,0,0
"PID0034",2026-03-15,12,39010,20267,3926,33.8
"PID0034",2026-03-22,5,15524,9208,1110,13.2
"PID0034",2026-03-29,4,13482,6600,1131,10.8
"PID0034",2026-04-05,5,9006,4193,725,7
"PID0034",2026-04-12,4,15546,6831,1560,12.5
"PID0034",2026-04-19,0,0,0,0,0
"PID0034",2026-04-26,5,18926,6901,1695,13.5
"PID0034",2026-05-03,4,8715,3328,511,5.7
"PID0034",2026-05-10,0,0,0,0,0
"PID0034",2026-05-17,8,20085,9325,1292,14.7
"PID0034",2026-05-24,7,19718,7568,1210,13
"PID0034",2026-05-31,3,6920,3875,615,6
"PID0034",2026-06-07,0,0,0,0,0
"PID0034",2026-06-14,0,0,0,0,0
"PID0034",2026-06-21,6,8806,4548,506,6.7
"PID0034",2026-06-28,12,38130,12400,2575,24
"PID0035",2026-01-04,3,3054,1806,260,2.7
"PID0035",2026-01-11,5,7078,3000,435,4.9
"PID0035",2026-01-18,11,15749,8349,1136,12.7
"PID0035",2026-01-25,6,6241,2070,529,4.2
"PID0035",2026-02-01,11,20012,6013,1332,12.1
"PID0035",2026-02-08,0,0,0,0,0
"PID0035",2026-02-15,9,12726,4919,837,8.6
"PID0035",2026-02-22,14,25385,10043,1724,17.4
"PID0035",2026-03-01,6,8141,4037,417,5.9
"PID0035",2026-03-08,7,9800,5300,1159,9.1
"PID0035",2026-03-15,13,15708,6324,1309,11.5
"PID0035",2026-03-22,8,9528,6728,1091,10
"PID0035",2026-03-29,9,12716,4187,886,8.1
"PID0035",2026-04-05,0,0,0,0,0
"PID0035",2026-04-12,10,11479,3632,609,6.7
"PID0035",2026-04-19,9,20570,5917,2340,14.7
"PID0035",2026-04-26,13,21997,7730,2035,15.7
"PID0035",2026-05-03,14,18778,6487,1376,12.4
"PID0035",2026-05-10,11,15079,8018,1389,12.9
"PID0035",2026-05-17,7,11846,4582,892,8.3
"PID0035",2026-05-24,0,0,0,0,0
"PID0035",2026-05-31,6,8677,4852,442,6.7
"PID0035",2026-06-07,11,19097,11971,1866,18.1
"PID0035",2026-06-14,0,0,0,0,0
"PID0035",2026-06-21,0,0,0,0,0
"PID0035",2026-06-28,13,15226,7620,1537,13
"PID0036",2026-01-04,8,5544,2380,373,3.9
"PID0036",2026-01-11,10,5861,2239,307,3.7
"PID0036",2026-01-18,0,0,0,0,0
"PID0036",2026-01-25,15,8723,3075,777,6.1
"PID0036",2026-02-01,0,0,0,0,0
"PID0036",2026-02-08,10,7152,2509,535,4.8
"PID0036",2026-02-15,7,5137,1735,387,3.4
"PID0036",2026-02-22,13,9390,3587,802,6.8
"PID0036",2026-03-01,14,11437,5270,743,8.4
"PID0036",2026-03-08,18,9520,3745,504,6.2
"PID0036",2026-03-15,12,6921,3674,769,6.2
"PID0036",2026-03-22,7,5958,3141,454,4.8
"PID0036",2026-03-29,18,9538,5808,719,8.4
"PID0036",2026-04-05,18,7155,2885,529,5.1
"PID0036",2026-04-12,12,6253,3595,310,4.9
"PID0036",2026-04-19,22,15313,6097,1221,11
"PID0036",2026-04-26,11,5080,2124,425,3.8
"PID0036",2026-05-03,14,11872,5999,891,9.4
"PID0036",2026-05-10,13,7956,3566,492,5.7
"PID0036",2026-05-17,19,8086,4581,611,6.8
"PID0036",2026-05-24,15,11472,3645,769,7.1
"PID0036",2026-05-31,13,8467,4189,790,7
"PID0036",2026-06-07,20,10167,3672,643,6.6
"PID0036",2026-06-14,17,8132,4648,593,6.8
"PID0036",2026-06-21,0,0,0,0,0
"PID0036",2026-06-28,24,15048,9714,1240,13.9
"PID0037",2026-01-04,4,3729,1981,85,2.5
"PID0037",2026-01-11,0,0,0,0,0
"PID0037",2026-01-18,0,0,0,0,0
"PID0037",2026-01-25,0,0,0,0,0
"PID0037",2026-02-01,0,0,0,0,0
"PID0037",2026-02-08,1,846,381,27,0.5
"PID0037",2026-02-15,4,2223,760,56,1.2
"PID0037",2026-02-22,5,3533,1777,67,2.3
"PID0037",2026-03-01,0,0,0,0,0
"PID0037",2026-03-08,4,4136,1713,113,2.5
"PID0037",2026-03-15,2,1233,431,28,0.7
"PID0037",2026-03-22,0,0,0,0,0
"PID0037",2026-03-29,0,0,0,0,0
"PID0037",2026-04-05,2,1275,495,45,0.8
"PID0037",2026-04-12,0,0,0,0,0
"PID0037",2026-04-19,0,0,0,0,0
"PID0037",2026-04-26,6,3721,1913,97,2.5
"PID0037",2026-05-03,4,2064,1257,70,1.6
"PID0037",2026-05-10,0,0,0,0,0
"PID0037",2026-05-17,0,0,0,0,0
"PID0037",2026-05-24,4,3556,1352,85,2
"PID0037",2026-05-31,0,0,0,0,0
"PID0037",2026-06-07,1,1053,566,18,0.7
"PID0037",2026-06-14,0,0,0,0,0
"PID0037",2026-06-21,0,0,0,0,0
"PID0037",2026-06-28,5,5473,2596,160,3.6
"PID0038",2026-01-04,5,10320,5042,1480,9.8
"PID0038",2026-01-11,8,19955,10664,2788,19.5
"PID0038",2026-01-18,0,0,0,0,0
"PID0038",2026-01-25,10,24553,9377,5078,25.1
"PID0038",2026-02-01,6,13092,4259,1776,10.5
"PID0038",2026-02-08,13,24406,12402,2870,22
"PID0038",2026-02-15,9,16778,5539,2249,13.4
"PID0038",2026-02-22,10,14475,7116,2609,15.1
"PID0038",2026-03-01,10,39175,12180,5981,32.5
"PID0038",2026-03-08,15,19949,13188,2434,20.6
"PID0038",2026-03-15,14,22550,11683,1899,18.6
"PID0038",2026-03-22,12,47105,16393,4468,33.7
"PID0038",2026-03-29,14,32502,14987,2419,24.5
"PID0038",2026-04-05,20,47754,18822,3739,34
"PID0038",2026-04-12,9,19102,5307,1552,11.9
"PID0038",2026-04-19,0,0,0,0,0
"PID0038",2026-04-26,13,30828,9666,3140,21.7
"PID0038",2026-05-03,14,14425,6000,1158,10.6
"PID0038",2026-05-10,17,40653,11983,6782,34.7
"PID0038",2026-05-17,18,40031,17810,5504,36
"PID0038",2026-05-24,0,0,0,0,0
"PID0038",2026-05-31,13,27611,14430,4337,27.9
"PID0038",2026-06-07,20,44491,24539,3238,36.6
"PID0038",2026-06-14,13,13944,8479,1547,13.4
"PID0038",2026-06-21,15,40311,13307,3066,26.4
"PID0038",2026-06-28,17,26357,8286,2395,17.9
"PID0039",2026-01-04,0,0,0,0,0
"PID0039",2026-01-11,5,7346,3829,2278,10.2
"PID0039",2026-01-18,6,11382,6188,8797,29.2
"PID0039",2026-01-25,5,6358,3857,4118,14.7
"PID0039",2026-02-01,0,0,0,0,0
"PID0039",2026-02-08,0,0,0,0,0
"PID0039",2026-02-15,6,7291,4833,5752,19.7
"PID0039",2026-02-22,2,2230,836,1037,3.7
"PID0039",2026-03-01,0,0,0,0,0
"PID0039",2026-03-08,7,8462,5372,5420,19.5
"PID0039",2026-03-15,10,31256,13932,17707,61.7
"PID0039",2026-03-22,2,3240,1069,2103,6.8
"PID0039",2026-03-29,11,14462,6801,10089,33.6
"PID0039",2026-04-05,11,11500,7107,6646,24.6
"PID0039",2026-04-12,0,0,0,0,0
"PID0039",2026-04-19,8,18837,11518,14656,49.6
"PID0039",2026-04-26,0,0,0,0,0
"PID0039",2026-05-03,6,7204,2428,4034,13.5
"PID0039",2026-05-10,8,21711,9730,12572,43.6
"PID0039",2026-05-17,0,0,0,0,0
"PID0039",2026-05-24,9,17454,10044,8348,32.4
"PID0039",2026-05-31,10,35465,13958,19598,67.3
"PID0039",2026-06-07,7,13999,7100,9448,32.1
"PID0039",2026-06-14,7,18192,5699,9883,32.9
"PID0039",2026-06-21,11,11523,5031,6861,23.5
"PID0039",2026-06-28,7,8480,3740,8143,25
"PID0040",2026-01-04,18,15959,6832,1769,13.1
"PID0040",2026-01-11,12,10608,3190,1113,7.5
"PID0040",2026-01-18,0,0,0,0,0
"PID0040",2026-01-25,15,14446,6638,2244,13.8
"PID0040",2026-02-01,16,16719,5792,2293,13.7
"PID0040",2026-02-08,8,5424,3248,945,6
"PID0040",2026-02-15,18,16692,8241,1969,14.9
"PID0040",2026-02-22,0,0,0,0,0
"PID0040",2026-03-01,13,13398,6529,1007,10.4
"PID0040",2026-03-08,29,29820,17226,3798,29.2
"PID0040",2026-03-15,14,13477,3974,1314,9.2
"PID0040",2026-03-22,10,5050,1877,685,4.2
"PID0040",2026-03-29,20,10665,3835,2234,10.8
"PID0040",2026-04-05,24,16216,5681,2768,14.7
"PID0040",2026-04-12,30,17697,6099,1646,12.5
"PID0040",2026-04-19,21,24252,7471,2335,16.7
"PID0040",2026-04-26,23,16792,11992,3180,20.9
"PID0040",2026-05-03,26,14348,6902,1671,12.6
"PID0040",2026-05-10,25,20877,11735,3448,22.2
"PID0040",2026-05-17,17,14753,7669,1788,13.6
"PID0040",2026-05-24,16,11723,4090,1678,9.8
"PID0040",2026-05-31,0,0,0,0,0
"PID0040",2026-06-07,11,4340,2610,547,4.3
"PID0040",2026-06-14,23,18918,12263,2999,21.1
"PID0040",2026-06-21,31,14266,9133,1703,14.4
"PID0040",2026-06-28,27,10417,4920,1591,10
"PID0041",2026-01-04,0,0,0,0,0
"PID0041",2026-01-11,6,7158,1963,1677,7.2
"PID0041",2026-01-18,0,0,0,0,0
"PID0041",2026-01-25,0,0,0,0,0
"PID0041",2026-02-01,0,0,0,0,0
"PID0041",2026-02-08,6,11422,3863,2242,11
"PID0041",2026-02-15,0,0,0,0,0
"PID0041",2026-02-22,13,15507,7975,3161,17.4
"PID0041",2026-03-01,6,5030,2098,463,3.8
"PID0041",2026-03-08,7,8295,4366,2503,11.4
"PID0041",2026-03-15,14,18502,10998,3757,21.9
"PID0041",2026-03-22,12,6689,3138,1107,6.6
"PID0041",2026-03-29,12,11703,5523,3402,15.3
"PID0041",2026-04-05,10,9350,2596,1847,8.6
"PID0041",2026-04-12,0,0,0,0,0
"PID0041",2026-04-19,8,7326,3596,1318,7.6
"PID0041",2026-04-26,11,11830,6090,1623,11.3
"PID0041",2026-05-03,14,10052,4024,1472,8.9
"PID0041",2026-05-10,0,0,0,0,0
"PID0041",2026-05-17,9,13840,6838,3052,15.9
"PID0041",2026-05-24,0,0,0,0,0
"PID0041",2026-05-31,11,8476,2552,1913,8.5
"PID0041",2026-06-07,0,0,0,0,0
"PID0041",2026-06-14,15,10572,6109,2919,14.3
"PID0041",2026-06-21,12,10539,5410,1533,10.3
"PID0041",2026-06-28,0,0,0,0,0
"PID0042",2026-01-04,0,0,0,0,0
"PID0042",2026-01-11,0,0,0,0,0
"PID0042",2026-01-18,0,0,0,0,0
"PID0042",2026-01-25,0,0,0,0,0
"PID0042",2026-02-01,0,0,0,0,0
"PID0042",2026-02-08,0,0,0,0,0
"PID0042",2026-02-15,0,0,0,0,0
"PID0042",2026-02-22,0,0,0,0,0
"PID0042",2026-03-01,0,0,0,0,0
