PersonId,AgentId,MetricDate,Copilot credits used for agents,Returning agent user (most recent and prior 28 days),Returning agent user (most recent and prior 7 days)
synthetic-person-00102,S_6bba570f83d5cac2e8cbbb887fe44f7e,2026-04-26,1,1,0
synthetic-person-00102,S_6bba570f83d5cac2e8cbbb887fe44f7e,2026-08-23,1,0,0
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2025-09-14,1,0,0
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2025-11-02,1,0,0
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2025-11-23,1,1,0
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2025-11-30,2,1,1
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2025-12-21,2,1,0
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2026-02-01,1,0,0
synthetic-person-00102,S_7eeefabe7f5c86bf2ba4f82b4f260a9b,2026-02-22,1,1,0
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2025-10-19,1,0,0
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2025-12-21,1,0,0
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2025-12-28,4,1,1
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2026-03-01,1,0,0
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2026-03-15,1,1,0
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2026-07-05,3,0,0
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2026-07-12,1,1,1
synthetic-person-00102,S_e121e654e1dad10cf4f346b2a4599855,2026-08-23,1,0,0
synthetic-person-00102,S_04e7f2a2a1701d6d5f1257922bcd5551,2026-02-08,1,0,0
synthetic-person-00102,S_04e7f2a2a1701d6d5f1257922bcd5551,2026-05-10,2,0,0
synthetic-person-00125,S_68afc73e9f28eb843a5907fa2923daae,2026-01-18,1,0,0
synthetic-person-00125,S_68afc73e9f28eb843a5907fa2923daae,2026-03-08,1,0,0
synthetic-person-00125,S_32d8b8dfedfc925cd1f8f6ebdffaa047,2025-09-14,1,0,0
synthetic-person-00125,S_32d8b8dfedfc925cd1f8f6ebdffaa047,2026-03-08,1,0,0
synthetic-person-00125,S_32d8b8dfedfc925cd1f8f6ebdffaa047,2026-03-22,2,1,0
synthetic-person-00125,S_32d8b8dfedfc925cd1f8f6ebdffaa047,2026-05-03,15,0,0
synthetic-person-00125,S_32d8b8dfedfc925cd1f8f6ebdffaa047,2026-05-24,1,1,0
synthetic-person-00125,S_32d8b8dfedfc925cd1f8f6ebdffaa047,2026-06-14,1,1,0
synthetic-person-00125,S_13ecef55bf2187b4d42719c522d7cecb,2026-03-22,1,0,0
synthetic-person-00125,S_13ecef55bf2187b4d42719c522d7cecb,2026-06-14,1,0,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2025-09-14,2,0,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2025-10-05,2,1,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2026-01-25,3,0,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2026-03-15,3,0,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2026-05-17,1,0,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2026-07-05,1,0,0
synthetic-person-00125,S_682864de1ffad3ab529c66eb925bb477,2026-08-09,2,0,0
synthetic-person-00125,S_e121e654e1dad10cf4f346b2a4599855,2026-05-17,1,0,0
synthetic-person-00125,S_0cbca63b24c9b3f048f4f54f1313ce74,2026-01-11,1,0,0
synthetic-person-00125,S_0cbca63b24c9b3f048f4f54f1313ce74,2026-02-15,7,0,0
synthetic-person-00125,S_0cbca63b24c9b3f048f4f54f1313ce74,2026-03-15,2,1,0
synthetic-person-00125,S_0cbca63b24c9b3f048f4f54f1313ce74,2026-05-10,1,0,0
synthetic-person-00125,S_0cbca63b24c9b3f048f4f54f1313ce74,2026-08-23,1,0,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-09-07,1,0,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-09-14,2,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-10-26,1,0,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-11-02,2,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-11-09,1,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-11-16,3,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-12-07,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-12-14,1,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2025-12-21,2,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-01-04,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-01-18,2,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-02-08,3,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-03-08,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-03-15,1,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-03-22,3,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-03-29,1,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-05-03,1,0,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-05-17,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-06-07,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-06-14,1,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-07-05,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-07-19,1,1,0
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-07-26,2,1,1
synthetic-person-00125,S_d3c45052c9796b7e67ac6df2ac329c1d,2026-08-09,2,1,0
synthetic-person-00125,S_3919e1b35418236a7dd2b4a5618b9ce5,2026-02-15,1,0,0
synthetic-person-00125,S_c251df245a7a49f8da10971656bb1fc2,2025-10-05,1,0,0
synthetic-person-00125,S_c251df245a7a49f8da10971656bb1fc2,2025-12-14,3,0,0
synthetic-person-00125,S_c251df245a7a49f8da10971656bb1fc2,2026-01-04,1,1,0
synthetic-person-00125,S_c251df245a7a49f8da10971656bb1fc2,2026-01-25,2,1,0
synthetic-person-00125,S_c251df245a7a49f8da10971656bb1fc2,2026-02-08,1,1,0
synthetic-person-00125,S_c251df245a7a49f8da10971656bb1fc2,2026-05-24,1,0,0
synthetic-person-00125,S_f42808d63f3f0a7d6635771765738718,2025-12-28,1,0,0
synthetic-person-00125,S_f42808d63f3f0a7d6635771765738718,2026-08-23,2,0,0
synthetic-person-00125,S_cb81129d0ec938c6ffac3d5fc29ec6e9,2025-09-21,3,0,0
synthetic-person-00125,S_cb81129d0ec938c6ffac3d5fc29ec6e9,2026-01-11,2,0,0
synthetic-person-00125,S_cb81129d0ec938c6ffac3d5fc29ec6e9,2026-05-24,3,0,0
synthetic-person-00125,S_cb81129d0ec938c6ffac3d5fc29ec6e9,2026-08-30,1,0,0
synthetic-person-00125,S_cb81129d0ec938c6ffac3d5fc29ec6e9,2026-09-06,1,1,1
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2025-09-14,1,0,0
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2025-11-30,1,0,0
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2025-12-14,1,1,0
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2026-01-18,2,0,0
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2026-03-08,2,0,0
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2026-04-05,4,1,0
synthetic-person-00145,S_3f1759131a73262677f67606cc0c37bd,2026-05-10,1,0,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2025-09-07,2,0,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2025-11-16,3,0,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-01-04,1,0,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-01-25,2,1,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-02-01,8,1,1
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-03-08,2,0,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-03-15,1,1,1
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-04-26,1,0,0
synthetic-person-00145,S_f4699f841a2f26fe298d0f2d458476d3,2026-06-07,1,0,0
synthetic-person-00145,S_f523c33c533232c36ce1e4e582d22d5c,2025-10-19,2,0,0
synthetic-person-00145,S_f523c33c533232c36ce1e4e582d22d5c,2026-03-29,1,0,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2025-09-28,2,0,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2025-11-09,1,0,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-01-25,1,0,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-02-01,1,1,1
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-02-22,1,1,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-03-15,1,1,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-04-19,7,0,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-04-26,1,1,1
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-05-17,1,1,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-08-16,1,0,0
synthetic-person-00145,S_cffdcf816251968598445fc2eb7d0d69,2026-08-30,2,1,0
synthetic-person-00145,S_4f75e687bd59284c6ce839f34da371d8,2026-02-15,2,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2025-09-28,1,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2025-10-19,1,1,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2025-10-26,1,1,1
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2025-11-09,1,1,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2025-11-23,1,1,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2025-12-28,1,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2026-03-08,4,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2026-04-26,2,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2026-05-31,1,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2026-06-28,1,1,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2026-08-23,4,0,0
synthetic-person-00145,S_2721c273cdeb57c56a55faa30ca04342,2026-09-06,2,1,0
synthetic-person-00145,S_aad3402b755d4ac49a11780ae7c35edc,2025-12-07,4,0,0
synthetic-person-00145,S_aad3402b755d4ac49a11780ae7c35edc,2025-12-21,1,1,0
synthetic-person-00145,S_aad3402b755d4ac49a11780ae7c35edc,2026-01-18,1,1,0
synthetic-person-00145,S_aad3402b755d4ac49a11780ae7c35edc,2026-02-08,2,1,0
synthetic-person-00145,S_aad3402b755d4ac49a11780ae7c35edc,2026-03-08,1,1,0
synthetic-person-00145,S_aad3402b755d4ac49a11780ae7c35edc,2026-06-14,1,0,0
synthetic-person-00145,S_bbb4d1788c8966712f19554a91486c77,2026-06-07,1,0,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2025-09-21,6,0,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2025-10-19,2,1,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2025-10-26,2,1,1
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2025-12-28,1,0,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2026-02-01,3,0,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2026-03-15,1,0,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2026-05-17,1,0,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2026-06-07,1,1,0
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2026-06-14,1,1,1
synthetic-person-00145,S_a5f51afcbedf01e5b7d07f79115a7e21,2026-08-02,3,0,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-09-07,5,0,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-09-14,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-09-21,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-09-28,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-10-05,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-10-12,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-10-26,4,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-11-02,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-11-09,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-11-16,2,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-11-23,3,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-11-30,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-12-07,2,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2025-12-28,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-01-04,4,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-01-11,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-01-18,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-02-01,4,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-02-15,3,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-03-08,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-03-22,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-04-12,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-05-03,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-05-10,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-05-24,2,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-05-31,3,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-06-14,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-06-21,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-07-05,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-07-19,1,1,0
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-07-26,3,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-08-02,2,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-08-09,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-08-16,3,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-08-23,1,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-08-30,2,1,1
synthetic-person-00145,S_d930f2866348f049f3adab24efe46ee7,2026-09-06,1,1,1
synthetic-person-00177,S_142d83c44c4454bb2ca0a4956885873a,2026-06-28,1,0,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2025-10-12,1,0,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2025-10-19,1,1,1
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2025-11-02,1,1,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-02-15,2,0,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-03-22,1,0,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-04-12,1,1,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-05-10,4,1,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-06-14,2,0,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-06-21,1,1,1
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-07-19,1,1,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-08-16,1,1,0
synthetic-person-00177,S_eba83d3933ba93295d3f298a67d2287a,2026-08-30,1,1,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2025-11-23,1,0,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2025-12-14,1,1,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2026-03-01,3,0,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2026-05-24,4,0,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2026-05-31,2,1,1
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2026-06-21,1,1,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2026-07-19,1,1,0
synthetic-person-00179,S_23953a678c0e6005703da6b98898942c,2026-08-09,3,1,0
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2025-09-21,3,0,0
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2025-09-28,2,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2025-10-05,1,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-01-04,1,0,0
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-01-11,2,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-03-01,3,0,0
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-03-08,1,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-03-15,1,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-03-22,1,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-03-29,1,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-04-05,1,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-04-12,2,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-04-26,6,1,0
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-05-03,2,1,1
synthetic-person-00179,S_a436c9f66de9855c2b8daf3ccc16d57e,2026-06-14,3,0,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-09-14,1,0,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-09-28,1,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-10-05,1,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-10-26,5,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-11-02,1,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-11-30,2,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2025-12-14,1,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-01-04,1,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-01-18,2,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-01-25,4,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-02-01,1,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-02-08,1,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-03-15,1,0,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-04-12,25,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-04-19,1,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-05-10,7,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-05-17,5,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-06-07,2,1,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-06-14,1,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-06-21,3,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-08-02,1,0,0
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-08-09,2,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-08-16,3,1,1
synthetic-person-00179,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-09-06,2,1,0
synthetic-person-00179,S_4d8aca846410df64faa42ca383a9b195,2025-09-07,5,0,0
synthetic-person-00179,S_4d8aca846410df64faa42ca383a9b195,2025-10-12,1,0,0
synthetic-person-00179,S_4d8aca846410df64faa42ca383a9b195,2025-10-26,1,1,0
synthetic-person-00179,S_4d8aca846410df64faa42ca383a9b195,2025-11-09,1,1,0
synthetic-person-00179,S_4d8aca846410df64faa42ca383a9b195,2026-06-07,1,0,0
synthetic-person-00179,S_97e4564de657d28f5972e00ca7a491a2,2025-09-21,1,0,0
synthetic-person-00179,S_97e4564de657d28f5972e00ca7a491a2,2026-06-07,1,0,0
synthetic-person-00179,S_97e4564de657d28f5972e00ca7a491a2,2026-08-09,3,0,0
synthetic-person-00179,S_b5db2bc553e1447f594e1644e9158b1a,2025-09-14,1,0,0
synthetic-person-00179,S_b5db2bc553e1447f594e1644e9158b1a,2026-02-08,1,0,0
synthetic-person-00179,S_b5db2bc553e1447f594e1644e9158b1a,2026-03-15,1,0,0
synthetic-person-00179,S_b5db2bc553e1447f594e1644e9158b1a,2026-03-22,6,1,1
synthetic-person-00188,S_ae0c271d04b63d79eecfb5a2870e970f,2026-06-07,2,0,0
synthetic-person-00188,S_ae0c271d04b63d79eecfb5a2870e970f,2026-07-12,1,0,0
synthetic-person-00188,S_0d38170a48557ba2089b4247b2367dc0,2025-09-14,7,0,0
synthetic-person-00188,S_0d38170a48557ba2089b4247b2367dc0,2025-10-26,3,0,0
synthetic-person-00188,S_0d38170a48557ba2089b4247b2367dc0,2026-04-26,2,0,0
synthetic-person-00188,S_0d38170a48557ba2089b4247b2367dc0,2026-05-10,8,1,0
synthetic-person-00188,S_0d38170a48557ba2089b4247b2367dc0,2026-06-14,3,0,0
synthetic-person-00188,S_94952c1ec3bd150b76b04e8b84a7cfaf,2025-09-21,2,0,0
synthetic-person-00188,S_94952c1ec3bd150b76b04e8b84a7cfaf,2026-03-08,1,0,0
synthetic-person-00188,S_94952c1ec3bd150b76b04e8b84a7cfaf,2026-03-22,4,1,0
synthetic-person-00188,S_94952c1ec3bd150b76b04e8b84a7cfaf,2026-07-19,1,0,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2025-10-12,1,0,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2025-10-19,5,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2025-11-16,1,1,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2025-12-07,3,1,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2025-12-21,1,1,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-01-04,1,1,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-01-11,1,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-03-29,1,0,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-04-05,1,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-04-12,1,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-04-19,2,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-05-03,1,1,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-06-21,2,0,0
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-06-28,4,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-07-05,1,1,1
synthetic-person-00188,S_eeb3b2086c1935c936297e3e7bba94b9,2026-07-26,1,1,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2025-09-07,1,0,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2025-10-12,3,0,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2025-11-09,2,1,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-01-11,1,0,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-02-01,1,1,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-02-22,2,1,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-04-19,1,0,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-04-26,2,1,1
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-05-03,4,1,1
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-05-24,1,1,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-06-14,1,1,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-07-19,1,0,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-08-23,2,0,0
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-08-30,1,1,1
synthetic-person-00188,S_ef799284dc1f7e18b80f21784b5aed0e,2026-09-06,1,1,1
synthetic-person-00188,S_2fc752447d938d1941f2fec8d5ebe803,2025-09-07,3,0,0
synthetic-person-00188,S_2fc752447d938d1941f2fec8d5ebe803,2025-10-12,1,0,0
synthetic-person-00188,S_2fc752447d938d1941f2fec8d5ebe803,2025-12-14,2,0,0
synthetic-person-00188,S_2fc752447d938d1941f2fec8d5ebe803,2026-02-01,2,0,0
