AgentId,AgentName,CreatorType,PublishingSource
S_2f3a4022503388d47e8b04f2ec374267,Finance Assistant Beta 0304,User,Other
S_cc9200534427fdad5b4de0a14f8e118b,People Assistant Beta 0305,User,Other
S_a7e2cb7d39953ce92878b5af5ac8a215,Data Assistant Beta 0306,User,Other
S_f2a3e4446cf406e84b18b234f13f11e5,Process Assistant Beta 0307,User,Agent Builder
S_f50768da8ab3e653e743f6c08dc77448,Quality Assistant Beta 0308,User,Agent Builder
S_c1263ae8b03700096f9158a9a7ee327f,Comms Assistant Beta 0309,User,Agent Builder
S_0d3a9994ca596b66d4a6efeff1d47a33,Review Assistant Beta 0310,User,Other
S_59bffbc914b690ff8fed36fb922adcdc,Onboarding Assistant Beta 0311,User,Other
S_0c5f3da0ea9e58c1f2e2406d0a71b3e3,Reporting Assistant Beta 0312,User,Other
S_d88ba2bcd0d67aac495c086599ef6931,Workspace Guide Beta 0313,User,Agent Builder
S_c139c0ae817a8c773df1b72b7c22ece7,Knowledge Guide Beta 0314,User,Other
S_1ad2bca96ea4c141b7d0276862225392,Support Guide Beta 0315,User,Other
S_41c3dbba9855ca436b9e03fd936ff316,Planning Guide Beta 0316,User,Agent Builder
S_9895a4ab511b4930caca1eee23df13c1,Insight Guide Beta 0317,User,Other
S_aad3402b755d4ac49a11780ae7c35edc,Briefing Guide Beta 0318,User,Other
S_df8c1ce181b038a4b13165a328f3f92d,Research Guide Beta 0319,User,Other
S_4cf267cd79a3ad419fcdceaad811e8ac,Drafting Guide Beta 0320,User,Other
S_46684e241d22fea95826783a89d0203b,Operations Guide Beta 0321,User,Other
S_46a896fd7014be2679e0a1ee19dabd2b,Service Guide Beta 0322,Microsoft,Microsoft other
S_c239c622256bb998ca0ba16ccc6bf669,Learning Guide Beta 0323,User,Other
S_73edd58ea34b59f4b80972b99f428ba8,Feedback Guide Beta 0324,Your org,Other
S_f3a2ef1a4d3bff7c2de6fde4a150dba2,Project Guide Beta 0325,User,Other
S_3a463dfd1c869be5d53a1bf1992a2a80,Policy Guide Beta 0326,User,Agent Builder
S_013114885978cdb6df354fccfe9c110f,Customer Guide Beta 0327,User,Microsoft Copilot Studio
S_681675b5f2d29c52991cb77d6c1d1bed,Finance Guide Beta 0328,User,Agent Builder
S_3fe67d3dbe1b9c34b86ce53396165354,People Guide Beta 0329,User,Other
S_1e2b8f365ef684168cc0813955ceeeb5,Data Guide Beta 0330,User,Other
S_09f140025eab9a35a6c496ba1f560258,Process Guide Beta 0331,User,Microsoft Copilot Studio
S_dab26af289e7adfd1ed1805ab8e17c56,Quality Guide Beta 0332,User,Agent Builder
S_e35943fc18e6199fc90a1d40b0a29952,Comms Guide Beta 0333,User,Other
S_4e866f41e48e03924039bd5b63d8be98,Review Guide Beta 0334,User,Microsoft other
S_be7501006adad8360e340aa5d150767c,Onboarding Guide Beta 0335,User,Other
S_24e45e12388c19002593133b585a76fa,Reporting Guide Beta 0336,User,Microsoft Copilot Studio
S_bf82954253e2fb4047c7292a61705c7b,Workspace Coach Beta 0337,User,Microsoft Copilot Studio
S_32d8b8dfedfc925cd1f8f6ebdffaa047,Knowledge Coach Beta 0338,User,Other
S_8d7834e4dd727e622e45fdbb70c740b4,Support Coach Beta 0339,User,Other
S_3cc9976c33fb642bc5f1698013c8f3df,Planning Coach Beta 0340,User,Other
S_4b365bfc0142e2b977ec1302359e96e3,Insight Coach Beta 0341,User,Other
S_857c878be564c6a15dc8bf9a3d08b530,Briefing Coach Beta 0342,User,Other
S_5e9c0fea8a088efc69de9595c84d47e3,Research Coach Beta 0343,User,Other
S_265f38497888cdae9f0762200def560c,Drafting Coach Beta 0344,User,Other
S_685f7c67d83c21fa6eb897f32a1e368e,Operations Coach Beta 0345,User,Other
S_696721257216988a7ebc4bd38c602ca3,Service Coach Beta 0346,User,Other
S_664e9712a672aced693580108e5bed52,Learning Coach Beta 0347,User,Other
S_44fffb2c6c280298befb3a0877166095,Feedback Coach Beta 0348,User,Other
S_ea092f25e1d394da52c36761a6ab614c,Project Coach Beta 0349,User,Other
S_bf6e779e8a5719a8195339f1a69c0216,Policy Coach Beta 0350,User,Other
S_b0d0f98e191b56897cb69fcd27ccfad1,Customer Coach Beta 0351,User,Agent Builder
S_0f23696a03e58ccd5132eae90febeb36,Finance Coach Beta 0352,User,Other
S_faaf9dcc548efe217ce8627076acaf83,People Coach Beta 0353,User,Other
S_9298a532a50c81426b7f0155efc18103,Data Coach Beta 0354,User,Other
S_23953a678c0e6005703da6b98898942c,Process Coach Beta 0355,User,Agent Builder
S_721a5f0c52f18bddfe0989e8b3087fa9,Quality Coach Beta 0356,User,SharePoint
S_639184e4633c245751a3da4f5ba92526,Comms Coach Beta 0357,User,Agent Builder
S_e864a5cfa7ef09c379b9995cbbe002df,Review Coach Beta 0358,User,Other
S_f6b4df0c2913bb827666abc0e6c4b8ce,Onboarding Coach Beta 0359,User,Other
S_190c9c3d2570abbd8a5c0180bad8ecc4,Reporting Coach Beta 0360,User,Other
S_e733759b9c935490a4d3067cc4f9d3d7,Workspace Helper Beta 0361,User,Other
S_cc4d2f9bfb99287704733da03ee37f15,Knowledge Helper Beta 0362,User,Other
S_682864de1ffad3ab529c66eb925bb477,Support Helper Beta 0363,User,Agent Builder
S_c838c9b5ce798fdc9009acb131f28f4e,Planning Helper Beta 0364,User,Other
S_21fb6c73829e2b945c3844aed2ac5b50,Insight Helper Beta 0365,User,Other
S_4aeaaa3c2e2dc79804fe7a936210ecc2,Briefing Helper Beta 0366,User,Agent Builder
S_5b65bf0101159a0224ec893347c9a740,Research Helper Beta 0367,User,Other
S_9976df82484baef20c202e0307e67083,Drafting Helper Beta 0368,User,Other
S_41558e5b1fef8a8375359608575cd0d2,Operations Helper Beta 0369,User,Agent Builder
S_4c6ee1a1c8c2dce62e1522d6c94634d2,Service Helper Beta 0370,User,Other
S_5af289d4f0ee2f5ba5e2629e5eb400bd,Learning Helper Beta 0371,User,Other
S_cc5e9a5122ff8b7bb86344d2039433da,Feedback Helper Beta 0372,User,Other
S_242a53f5deeb8bb747176fc7468ade5d,Project Helper Beta 0373,User,Agent Builder
S_51a77800e3e654a11723ccbff52d981b,Policy Helper Beta 0374,User,Other
S_249f06f4d6ffc3d98e57c089b5680e95,Customer Helper Beta 0375,User,Other
S_153a4307a576a996ec8c582881515382,Finance Helper Beta 0376,User,Other
S_d8f0cb67ac292157b4af7e4583021036,People Helper Beta 0377,User,Agent Builder
S_13ecef55bf2187b4d42719c522d7cecb,Data Helper Beta 0378,User,Other
S_9734cf4a750c992f51c6f66bf56d8715,Process Helper Beta 0379,User,Other
S_862d64e9a879b6094c234899c609accc,Quality Helper Beta 0380,User,Other
S_8fd1ff5374343fe01873655ba675b618,Comms Helper Beta 0381,User,Agent Builder
S_42c0487536cea4bb8660e4d6ed7e53a8,Review Helper Beta 0382,User,Other
S_4786a5c3922ccf301675f2eb58a02c50,Onboarding Helper Beta 0383,User,Other
S_91b69bbb4ce9f9a669ee1d93ae6249ca,Reporting Helper Beta 0384,User,Other
S_2aae3f625eead22d9d55920311e27104,Workspace Advisor Beta 0385,User,SharePoint
S_360bdf12427ec45f02b1f4746088a3d2,Knowledge Advisor Beta 0386,User,Agent Builder
S_5caf76dbbf834835ea73ccfcdc476c39,Support Advisor Beta 0387,User,Other
S_dcf415a1df7fe1388094e5d8985f5b10,Planning Advisor Beta 0388,Microsoft,Microsoft other
S_a475610f248393911beb019f7e895a35,Insight Advisor Beta 0389,User,Other
S_2e16716de0c9c5c4e7370e603e82dbe8,Briefing Advisor Beta 0390,User,Agent Builder
S_71bdbb9c5e899dac5bd3a47335f01382,Research Advisor Beta 0391,User,Other
S_f348998704fc12a81262b560b136c518,Drafting Advisor Beta 0392,User,Other
S_a2d55276f4480b801a66fd1c79330342,Operations Advisor Beta 0393,User,Other
S_b00dcc2dfec23e6d23c73c3bafdf0487,Service Advisor Beta 0394,User,Other
S_8d105b8b64f278ceb9c272cb7df6ae01,Learning Advisor Beta 0395,User,Other
S_c14ebb8f49cc89bcabd3b374ee9055f6,Feedback Advisor Beta 0396,User,Other
S_7b7283189dd2eb9312f2d6b27160c1b4,Project Advisor Beta 0397,User,Agent Builder
S_abd1f600709ec9482790d5036152230e,Policy Advisor Beta 0398,User,Agent Builder
S_133d773fd8c8c58468911b8f0b449987,Customer Advisor Beta 0399,User,Other
S_bfd78a74d0e9ecd8ac236b2e877d331f,Finance Advisor Beta 0400,User,Other
S_f623928c2fcd75cc26e309fd33aba4cc,People Advisor Beta 0401,User,Microsoft Copilot Studio
S_f65baeba46179eadae78c9b2dc39091c,Data Advisor Beta 0402,User,Other
S_6d24f69d62d50fa722dd57911cc02301,Process Advisor Beta 0403,User,Agent Builder
S_b9b7553bb283bba09d421ebd36ffadf9,Quality Advisor Beta 0404,User,Other
S_2406e3b21378e1965defa03ebe50b9b0,Comms Advisor Beta 0405,User,Agent Builder
S_c6abdc9cb7718c5718d63f19e9a702d9,Review Advisor Beta 0406,User,Other
S_4d8aca846410df64faa42ca383a9b195,Onboarding Advisor Beta 0407,User,Other
S_3030ec0634f19341bc190bd72e7cfc3b,Reporting Advisor Beta 0408,User,Other
S_fc420d8a8b232042871520686fe38eaf,Workspace Companion Beta 0409,Your org,Other
S_30076827b4b825c6ab9d5af8958703ac,Knowledge Companion Beta 0410,User,Other
S_bcae9e138f64ef748b4e5bba8fa520a1,Support Companion Beta 0411,User,Other
S_edbea39f6aa1519909b9ab0db7bcccd7,Planning Companion Beta 0412,User,Other
S_1a006fcb174ea567b77a7897ec9bb49d,Insight Companion Beta 0413,User,Agent Builder
S_cffdcf816251968598445fc2eb7d0d69,Briefing Companion Beta 0414,User,Other
S_200afecc360d9de690f1e99919aae33d,Research Companion Beta 0415,User,Agent Builder
S_a20b8b6b87f30b3c076e92b4915db65b,Drafting Companion Beta 0416,User,Other
S_3a730f88938ea4796bdec41308a3ad80,Operations Companion Beta 0417,User,Other
S_7c173229805032ad058815447bcf3748,Service Companion Beta 0418,User,Other
S_2528ad2229098ddfbc11e0e1de69a9ea,Learning Companion Beta 0419,User,Agent Builder
S_3945b4b2fcb07bd6f3d9657eb46c2672,Feedback Companion Beta 0420,User,Other
S_d46e81b2415d99603447305ebab14019,Project Companion Beta 0421,User,Other
S_2eba6ba1b63cba2bccffcb459c2c740e,Policy Companion Beta 0422,User,Other
S_dceca8fac629624a85d9f6e4aaa7711a,Customer Companion Beta 0423,User,Other
S_7989ba24adc452c5ca42e9223ab00766,Finance Companion Beta 0424,User,Other
S_ec3a2d09ac11fa50930afd8c052f77c6,People Companion Beta 0425,User,Other
S_f359059e7a7e0fa460aba3a3abdf1eee,Data Companion Beta 0426,Your org,Other
S_f626caa97e8254fd2060551f09e04a6e,Process Companion Beta 0427,User,Other
S_d018d7b0e22a78d27cf1b4cd56ddca33,Quality Companion Beta 0428,User,Other
S_0159b7afa9ee6824b914542c2df724f6,Comms Companion Beta 0429,User,Other
S_91af52297f229be8ca919499cec0c068,Review Companion Beta 0430,User,Other
S_ed64ba9a817bd2aa12ce9b2f0c1172bd,Onboarding Companion Beta 0431,Your org,Other
S_5c2f5f6ac5bc2244071890f75815803b,Reporting Companion Beta 0432,User,Other
S_745c81d3cadb06e329909403bd234b70,Workspace Navigator Beta 0433,User,Other
S_d912730d2df11cc1425295f5ccb47178,Knowledge Navigator Beta 0434,User,Other
S_6ef763a1d1b802688b904e396698716e,Support Navigator Beta 0435,User,Other
S_a80bae9a7632f0a46fb9f2b79c9a0c15,Planning Navigator Beta 0436,User,Agent Builder
S_9cf3d9d1f508238456cd7bd6b9af363c,Insight Navigator Beta 0437,User,Agent Builder
S_845f3c36995f535eff116b9f45044850,Briefing Navigator Beta 0438,User,Other
S_e1f5444c619b0e67ca899903945605bd,Research Navigator Beta 0439,User,Other
S_63c1988abfd7aaea08fa5f70e70a9dc7,Drafting Navigator Beta 0440,User,Other
S_a7310da5f3ba5ebac0b01754d1ea1cfb,Operations Navigator Beta 0441,User,Other
S_13262659d52adc32c3e6d7b354a95ee5,Service Navigator Beta 0442,User,Agent Builder
S_6c650818ae8ec7607c54ede025745289,Learning Navigator Beta 0443,User,Other
S_80b19f7b847df4a90b4647bbc2d232ca,Feedback Navigator Beta 0444,User,Other
S_4b6ba401a3d822e4b2ea0300d45ba26e,Project Navigator Beta 0445,User,Other
S_c772a6c95983e2337cc21cecef1ae0e7,Policy Navigator Beta 0446,User,Other
S_f21bb4a6be726252e4ce787877c76514,Customer Navigator Beta 0447,User,Other
S_5a91305ad57a2d838802e4f339661740,Finance Navigator Beta 0448,User,Other
S_25bdbbe921291cf239e3beb6d0a9017c,People Navigator Beta 0449,User,Other
S_f311f64c8f5cc9374ebbcf2dd4718ede,Data Navigator Beta 0450,User,Other
S_055434c30ad2a8ba65e6f28438ced3d9,Process Navigator Beta 0451,User,Other
S_053a3bebc82b1afbcd0bdc5a3f09e16c,Quality Navigator Beta 0452,User,Agent Builder
S_eeb3b2086c1935c936297e3e7bba94b9,Comms Navigator Beta 0453,User,Other
S_a9502e2e68cc321e2ae27e6ef0349327,Review Navigator Beta 0454,User,Other
S_3bd3eb4b5237efaf7d094f545c2e2f5b,Onboarding Navigator Beta 0455,User,Other
S_9d03cfccddbacf6dffbec4df90627f37,Reporting Navigator Beta 0456,User,Agent Builder
S_fe9c931907af946e2477b56e9179f8ad,Workspace Planner Beta 0457,User,Other
S_b3443fea05b1fdc7364ffea27c4c58ad,Knowledge Planner Beta 0458,User,Other
S_0517c710efcace0ae8f141a8116cc7a8,Support Planner Beta 0459,User,Other
S_6ac399c92e51f4e188a6e5869a49675b,Planning Planner Beta 0460,User,Other
S_6aae5aea7c65822f6dd61ca0634afd89,Insight Planner Beta 0461,User,Other
S_659abcdb5c5dfb150acac0271d124193,Briefing Planner Beta 0462,Microsoft,Microsoft other
S_643e4c95ea55ba62b70147a8fe1fc31b,Research Planner Beta 0463,User,Other
S_777b48e4a3510e8422f037a58b72f0d0,Drafting Planner Beta 0464,User,Agent Builder
S_5ba14942cd61b3ef600671770833f37f,Operations Planner Beta 0465,User,Other
S_69cbdbeffb346fce24e2b6c86b916a0a,Service Planner Beta 0466,User,Other
S_206efefbce26ee49274089fb04fbf56b,Learning Planner Beta 0467,User,Other
S_b04873eeb992488295f510fc13278645,Feedback Planner Beta 0468,Microsoft,Microsoft other
S_a3a7dd9045063bf531a8415ed038e88a,Project Planner Beta 0469,User,Other
S_e8ee8be6203cf8aebcb376877c48b5e7,Policy Planner Beta 0470,User,Agent Builder
S_3d14d72cebab4f277f147a2e12b05d3d,Customer Planner Beta 0471,User,Microsoft Copilot Studio
S_91b63921231e3c33f3ccb2d4d7ca9e76,Finance Planner Beta 0472,User,Agent Builder
S_116b20d8415d5d2bd71d3983ad52be37,People Planner Beta 0473,User,Other
S_64af310fd0ca32d7206b5e96e1fa583d,Data Planner Beta 0474,User,Other
S_13ba4b3f776bf7d6e1be11042359d8af,Process Planner Beta 0475,Microsoft,Microsoft other
S_b573759127e244b47e714fac73500c1d,Quality Planner Beta 0476,User,Other
S_217ed9b68c653fc20e03bd98f7d0b455,Comms Planner Beta 0477,User,Other
S_5304c7438ca6c37d989a9fce5d81f9fc,Review Planner Beta 0478,User,Agent Builder
S_8f5f9e5025de86ef97ed19aeb3338575,Onboarding Planner Beta 0479,User,Other
S_88bfd598d64ace910b8fa9a2e315f9df,Reporting Planner Beta 0480,User,Other
S_abab509c7016c75c241f416d8f701748,Workspace Analyst Beta 0481,User,Other
S_33417602b11e759774d84ca34b1a6bc5,Knowledge Analyst Beta 0482,User,Other
S_fe16fd9c3cc20e8a68ad31f7201e6989,Support Analyst Beta 0483,User,Other
S_70fd7638078137e1391ceeb413858b3f,Planning Analyst Beta 0484,User,Agent Builder
S_107244d8b86f1dd2b3cc85554f9ae550,Insight Analyst Beta 0485,User,Other
S_2a367f399137046296a73c35f6488a04,Briefing Analyst Beta 0486,User,Other
S_481e48209041e4ce50c1e70eb94d26a5,Research Analyst Beta 0487,User,Agent Builder
S_b8b56d234d10ea41150c64086badd447,Drafting Analyst Beta 0488,User,Other
S_8930aef461dff9a45568f3efc2cd30be,Operations Analyst Beta 0489,User,Agent Builder
S_e20d1b62cbb39bdc098a7716f6f95152,Service Analyst Beta 0490,User,Other
S_06eecb2ba506dcc22ffb6e49c4dbdfd1,Learning Analyst Beta 0491,User,Other
S_bbb4d1788c8966712f19554a91486c77,Feedback Analyst Beta 0492,User,Other
S_f0a8c8b7f175052e31e7f053f9e3d35d,Project Analyst Beta 0493,User,Other
S_0127b30c7a2fabd5c1071d7966860930,Policy Analyst Beta 0494,User,Other
S_63c3cedf72ade15aeb30c9b24dadcbea,Customer Analyst Beta 0495,User,Other
S_67dc4a6520e9b6c0d9c9c7faca292602,Finance Analyst Beta 0496,User,Other
S_dfc4c5a7d74c1c1f48815f509afc8d81,People Analyst Beta 0497,User,Other
S_16ce809f034c0b91cc3071b0731778e4,Data Analyst Beta 0498,User,Other
S_eaaefe6ac81bb2c2847b27736b2ea906,Process Analyst Beta 0499,User,Other
S_ec58c7a75e5651b038cc9d64ddd7420c,Quality Analyst Beta 0500,User,Microsoft Copilot Studio
S_a9aa4ad7528f9772428a6760155cb62b,Comms Analyst Beta 0501,User,Other
S_79984c719e9d1c098aa44200b8fe9952,Review Analyst Beta 0502,User,Agent Builder
S_9a272251ed90f190cd2cb7a535d81379,Onboarding Analyst Beta 0503,User,Other
S_9418e7c0920fa8012fda3ac1f4a95b2d,Reporting Analyst Beta 0504,User,Other
S_aaa392a7e132578db71915d521597f31,Workspace Coordinator Beta 0505,User,Other
S_06cc375618d6c536c19fb2257d653ec7,Knowledge Coordinator Beta 0506,User,Agent Builder
S_3aa4a32b5e8ca2cedb4be19e3d513928,Support Coordinator Beta 0507,User,Other
S_3df4441d1aeec5d8a2c9ddc9ec50dd28,Planning Coordinator Beta 0508,User,Other
S_8a41501984b162eb7ff66ae6bb2027e9,Insight Coordinator Beta 0509,User,Other
S_7490c5f86d0b10ab973cd0b97200cbb2,Briefing Coordinator Beta 0510,User,Other
S_ad37ae82efbae92fc7fd898ea7f474e1,Research Coordinator Beta 0511,User,Other
S_1cf0fa6a5426cb7f9760975abaffb103,Drafting Coordinator Beta 0512,User,Other
S_eba83d3933ba93295d3f298a67d2287a,Operations Coordinator Beta 0513,User,Other
S_8684ee82e720a6e2b7391856b9fbdf4d,Service Coordinator Beta 0514,User,Other
S_7c787f5decb3de9522d92a19d3c5d394,Learning Coordinator Beta 0515,User,Other
S_b17488f7e4f27fbe67ae2f04190a566f,Feedback Coordinator Beta 0516,User,Other
S_554fd48049c02ce4de098773ee0ca9cf,Project Coordinator Beta 0517,User,Agent Builder
S_d30dd6c0450311827e9f15d6a97662e3,Policy Coordinator Beta 0518,User,Other
S_9b7aead4ee35accc8bfd4ecef62a61d5,Customer Coordinator Beta 0519,User,Other
S_465a1e8deec42235103d1f3fcd3fa1c5,Finance Coordinator Beta 0520,User,Other
S_3b323b8ee2dc9c01c52e6748fcabe5d6,People Coordinator Beta 0521,User,Agent Builder
S_e62301357fb086eb927be353d58c7720,Data Coordinator Beta 0522,User,Other
S_e6627b44fc4324fae5792611b13aa164,Process Coordinator Beta 0523,User,Other
S_1a5e64d541d01eff1caa69370b7485bb,Quality Coordinator Beta 0524,User,Other
S_6f924dfd4dc7df44bb5b5962e7febb3e,Comms Coordinator Beta 0525,User,Agent Builder
S_7e63534ddcba65f268ad67859539b898,Review Coordinator Beta 0526,User,Agent Builder
S_91cacdf6ea584a0583e1624986c0bde2,Onboarding Coordinator Beta 0527,User,Agent Builder
S_9fe7bfee0388a43a023c73b082e232ce,Reporting Coordinator Beta 0528,User,Other
S_cea178a6ac487f98689e6f320ff9d209,Workspace Reviewer Beta 0529,User,Microsoft Copilot Studio
S_47d4b4cbe8d4f5e6ec893178070c46d3,Knowledge Reviewer Beta 0530,User,Agent Builder
S_4632560b36db21e7aae22b1e4bbcbc05,Support Reviewer Beta 0531,User,Other
S_d28b6bcab8556bb3ab42725ca7bc7f35,Planning Reviewer Beta 0532,User,Other
S_9c4b1a5c0a7f82f33864c6f8748c791b,Insight Reviewer Beta 0533,User,Other
S_c70271346917d8b4c50110b63640e189,Briefing Reviewer Beta 0534,User,Other
S_441694782d4fb852c68d19782e9069b8,Research Reviewer Beta 0535,User,Other
S_88afa501dd4bc12e233a743545db68c6,Drafting Reviewer Beta 0536,User,Agent Builder
S_f813e75b5cb228ddbfac6c896b1b8707,Operations Reviewer Beta 0537,User,Other
S_566a677964c84990db477549c9cd11f7,Service Reviewer Beta 0538,User,Other
S_08d951f6aa49ef1a5bb6dcde82f51d5f,Learning Reviewer Beta 0539,User,Other
S_0805972d6edf94378b5f7eeb395641a9,Feedback Reviewer Beta 0540,User,Other
S_b405869b87c9c27b0f17a519ab7374c0,Project Reviewer Beta 0541,User,Other
S_802caf36510a54d6b02d4675c206cb00,Policy Reviewer Beta 0542,User,Other
S_58efef6ba40bdfe3c785234eac6e3154,Customer Reviewer Beta 0543,User,Other
S_343c4b6ff8e436620e7161cf54483828,Finance Reviewer Beta 0544,User,Agent Builder
S_a67d829b7c5c05148c954a8543365469,People Reviewer Beta 0545,User,Other
S_29be6cf66dd14b8d948bfb9a12b003b9,Data Reviewer Beta 0546,User,Other
S_f8314b26f60a6b58a3f2ef26d293407b,Process Reviewer Beta 0547,User,Other
S_5d57c6304c44a4c9b3979107ee123418,Quality Reviewer Beta 0548,User,Other
S_17edd3dbf04f216cb0113ff676a85348,Comms Reviewer Beta 0549,User,Other
S_ec586330d94439a0a6527bfa8bb97ee7,Review Reviewer Beta 0550,User,Other
S_bbb92de9c9cda8af64af9c7d5ffa8547,Onboarding Reviewer Beta 0551,User,Other
S_03781621ccffdd0fc9fe653358879a98,Reporting Reviewer Beta 0552,User,Agent Builder
S_86d8dc27546e1ac79f3f863e81c358fa,Workspace Reporter Beta 0553,User,Other
S_7d9f50f10bf54a26760bb2789ba23a3d,Knowledge Reporter Beta 0554,User,Agent Builder
S_9da3f5e809a97d10c293fb00a8872936,Support Reporter Beta 0555,User,Other
S_7cf7dc6608440827e2045d0feb8f842c,Planning Reporter Beta 0556,User,Other
S_a20690fe9daa4207d6ee50da4ffbb87a,Insight Reporter Beta 0557,Your org,Other
S_d3c45052c9796b7e67ac6df2ac329c1d,Briefing Reporter Beta 0558,User,Other
S_a8ec330dbaf882cc49b209beb61ba0ca,Research Reporter Beta 0559,User,Other
S_84c5d1e7f058209e28b50f48bb10a3ad,Drafting Reporter Beta 0560,User,Other
S_04e7f2a2a1701d6d5f1257922bcd5551,Operations Reporter Beta 0561,User,Other
S_c88d2932977ad802d96d20d46472e182,Service Reporter Beta 0562,User,Other
S_7c74cb12db991729d1502ef839a1856c,Learning Reporter Beta 0563,User,Other
S_20be6dd604292b51a5444b3838e408ac,Feedback Reporter Beta 0564,User,Other
S_43c770d5f523f96c17a690dee6756d35,Project Reporter Beta 0565,User,Other
S_43697849dd6c44605a3d99b679717ee3,Policy Reporter Beta 0566,User,Other
S_326b93e224640371c18e9d14709b1711,Customer Reporter Beta 0567,User,Other
S_1ebedc33382fe48c86b0a4cd7e40cede,Finance Reporter Beta 0568,User,Other
S_3cafac0b626c9e84c05a4ce056392c78,People Reporter Beta 0569,User,Other
S_e07baa54d0aeb65d86ee89b94a259261,Data Reporter Beta 0570,User,Other
S_5dcf15967993ae65485be04183e78360,Process Reporter Beta 0571,User,Other
S_0cbca63b24c9b3f048f4f54f1313ce74,Quality Reporter Beta 0572,User,Other
S_6fe3521c55c25e43723b95781fa7dc47,Comms Reporter Beta 0573,User,Other
S_34ca3cd8ddd1c63b2f7a27f87faa63dd,Review Reporter Beta 0574,User,Other
S_dcb7303a7208ff61c158f44e08f23d4e,Onboarding Reporter Beta 0575,User,SharePoint
S_32ba7b1d84206302a5bd5e284b39cb67,Reporting Reporter Beta 0576,User,Other
S_35fc563693f9e6238278ca924c701ada,Workspace Assistant Gamma 0577,User,Other
S_4245ac7c945f870b7bfa2477ab86b505,Knowledge Assistant Gamma 0578,User,Other
S_5189e75ab7ff2d953be510ece2b369c7,Support Assistant Gamma 0579,User,Other
S_93aabda2e1a034664440698ac2497690,Planning Assistant Gamma 0580,User,Other
S_c8baedafc4c526a745188e084e41d5d4,Insight Assistant Gamma 0581,User,Other
S_6094eee0557558d4ede7c260f350cfa8,Briefing Assistant Gamma 0582,User,Other
S_4d010c47db7cc99a66a7a3f1364376c1,Research Assistant Gamma 0583,User,Other
S_4fd85c18526db3675c80501f8685fd6a,Drafting Assistant Gamma 0584,User,Other
