"PersonId","month_key","Internal_network_size","External_network_size","Strong_ties","Diverse_ties","Network_outside_organization"
"PID0111","2026-03",47,20,18,7,4
"PID0111","2026-04",56,12,18,12,4
"PID0111","2026-05",49,7,8,9,3
"PID0111","2026-06",47,6,19,13,3
"PID0112","2026-01",67,14,26,9,4
"PID0112","2026-02",55,14,16,10,3
"PID0112","2026-03",60,12,22,11,3
"PID0112","2026-04",60,14,21,10,3
"PID0112","2026-05",62,14,21,17,5
"PID0112","2026-06",59,13,18,10,5
"PID0113","2026-01",53,18,20,10,3
"PID0113","2026-02",64,7,25,10,3
"PID0113","2026-03",56,20,20,18,5
"PID0113","2026-04",50,18,22,4,4
"PID0113","2026-05",66,14,20,14,5
"PID0113","2026-06",69,15,17,11,5
"PID0114","2026-01",38,7,15,7,3
"PID0114","2026-02",45,19,13,7,3
"PID0114","2026-03",65,10,24,11,3
"PID0114","2026-04",50,5,18,4,3
"PID0114","2026-05",49,6,18,13,4
"PID0114","2026-06",55,5,9,14,4
"PID0115","2026-01",47,6,15,8,0
"PID0115","2026-02",46,1,19,6,3
"PID0115","2026-03",58,4,22,13,2
"PID0115","2026-04",48,0,16,12,1
"PID0115","2026-05",33,10,12,12,5
"PID0115","2026-06",53,10,21,12,5
"PID0116","2026-01",47,11,16,10,2
"PID0116","2026-02",55,13,17,9,5
"PID0116","2026-03",48,15,21,11,1
"PID0116","2026-04",44,9,11,12,3
"PID0116","2026-05",49,8,14,12,3
"PID0116","2026-06",36,12,11,3,5
"PID0117","2026-01",44,9,12,7,3
"PID0117","2026-02",58,23,20,18,3
"PID0117","2026-03",56,19,21,13,4
"PID0117","2026-04",43,9,13,8,3
"PID0117","2026-05",51,23,19,12,1
"PID0117","2026-06",42,12,17,3,4
"PID0118","2026-01",32,16,10,7,4
"PID0118","2026-02",33,10,9,6,6
"PID0118","2026-03",37,11,12,7,2
"PID0118","2026-04",42,11,11,8,3
"PID0118","2026-05",33,11,10,7,4
"PID0118","2026-06",53,21,16,12,5
"PID0119","2026-01",52,19,18,16,6
"PID0119","2026-02",50,18,16,7,2
"PID0119","2026-03",44,12,14,11,3
"PID0119","2026-04",41,16,11,7,2
"PID0119","2026-05",64,14,21,14,1
"PID0119","2026-06",45,9,10,11,5
"PID0120","2026-01",51,12,16,8,5
"PID0120","2026-02",62,16,18,12,2
"PID0120","2026-03",58,14,20,13,3
"PID0120","2026-04",45,20,11,4,3
"PID0120","2026-05",54,8,11,7,4
"PID0120","2026-06",45,9,11,9,5
"PID0121","2026-01",65,14,21,13,5
"PID0121","2026-02",73,10,30,14,3
"PID0121","2026-03",72,16,30,21,6
"PID0121","2026-04",74,9,21,14,5
"PID0121","2026-05",82,19,29,16,7
"PID0121","2026-06",85,15,24,19,6
"PID0122","2026-01",43,9,11,9,0
"PID0122","2026-02",37,13,7,4,0
"PID0122","2026-03",34,12,7,8,3
"PID0122","2026-04",48,4,20,15,2
"PID0122","2026-05",39,7,18,15,2
"PID0122","2026-06",48,10,16,7,4
"PID0123","2026-01",70,13,30,15,1
"PID0123","2026-02",57,13,18,17,4
"PID0123","2026-03",59,9,18,8,2
"PID0123","2026-04",67,5,21,16,0
"PID0123","2026-05",51,14,20,9,4
"PID0123","2026-06",49,14,16,10,2
"PID0124","2026-01",52,2,16,13,3
"PID0124","2026-02",42,17,15,8,5
"PID0124","2026-03",53,10,14,14,2
"PID0124","2026-04",60,19,23,11,5
"PID0124","2026-05",57,12,22,10,3
"PID0124","2026-06",60,17,21,15,1
"PID0125","2026-01",64,11,23,11,4
"PID0125","2026-02",47,10,18,16,4
"PID0125","2026-03",44,18,15,8,4
"PID0125","2026-04",44,0,18,4,1
"PID0125","2026-05",48,9,15,10,3
"PID0125","2026-06",50,10,17,6,4
"PID0126","2026-01",54,11,13,2,1
"PID0126","2026-02",50,9,17,11,2
"PID0126","2026-03",48,13,16,14,5
"PID0126","2026-04",58,9,21,14,6
"PID0126","2026-05",62,4,19,13,2
"PID0126","2026-06",44,16,16,7,2
"PID0127","2026-01",51,14,16,11,2
"PID0127","2026-02",62,13,19,10,5
"PID0127","2026-03",54,11,16,6,1
"PID0127","2026-04",45,11,13,7,3
"PID0127","2026-05",69,18,24,10,1
"PID0127","2026-06",44,15,11,11,3
"PID0128","2026-01",61,23,20,16,6
"PID0128","2026-02",68,9,32,8,5
"PID0128","2026-03",63,5,17,15,6
"PID0128","2026-04",62,12,21,14,6
"PID0128","2026-05",57,15,14,9,4
"PID0128","2026-06",65,15,18,16,4
"PID0129","2026-01",35,8,14,10,2
"PID0129","2026-02",45,15,14,9,4
"PID0129","2026-03",55,11,16,10,1
"PID0129","2026-04",49,13,18,13,3
"PID0129","2026-05",43,11,13,9,4
"PID0129","2026-06",53,13,13,11,4
"PID0130","2026-01",60,18,18,11,5
"PID0130","2026-02",50,17,16,10,4
"PID0130","2026-03",63,19,20,16,4
"PID0130","2026-04",42,9,17,12,5
"PID0130","2026-05",66,9,21,14,2
"PID0130","2026-06",55,6,18,10,3
"PID0131","2026-01",37,7,13,9,1
"PID0131","2026-02",41,10,14,10,4
"PID0131","2026-03",47,11,16,12,1
"PID0131","2026-04",33,10,14,8,2
"PID0131","2026-05",44,5,14,10,1
"PID0131","2026-06",54,15,20,13,2
"PID0132","2026-01",37,2,15,10,5
"PID0132","2026-02",32,8,12,4,5
"PID0132","2026-03",45,14,16,11,3
"PID0132","2026-04",18,2,8,7,3
"PID0132","2026-05",33,8,11,7,3
"PID0132","2026-06",35,5,16,9,5
"PID0133","2026-01",56,10,23,12,2
"PID0133","2026-02",55,14,19,13,1
"PID0133","2026-03",52,14,18,8,3
"PID0133","2026-04",44,10,19,11,4
"PID0133","2026-05",48,9,17,8,3
"PID0133","2026-06",49,9,23,7,2
"PID0134","2026-01",62,20,15,10,3
"PID0134","2026-02",50,15,15,13,3
"PID0134","2026-03",39,9,13,6,5
"PID0134","2026-04",41,12,12,4,3
"PID0134","2026-05",45,9,11,14,4
"PID0134","2026-06",54,12,14,5,3
"PID0135","2026-01",63,18,27,11,4
"PID0135","2026-02",79,15,28,16,4
"PID0135","2026-03",75,16,28,14,5
"PID0135","2026-04",56,15,21,10,5
"PID0135","2026-05",66,12,25,12,4
"PID0135","2026-06",66,14,21,14,2
"PID0136","2026-01",69,8,25,14,6
"PID0136","2026-02",79,13,22,19,6
"PID0136","2026-03",68,10,25,18,7
"PID0136","2026-04",82,11,28,20,5
"PID0136","2026-05",63,8,25,15,6
"PID0136","2026-06",69,15,31,19,5
"PID0137","2026-01",52,11,9,16,2
"PID0137","2026-02",46,12,22,13,6
"PID0137","2026-03",52,6,13,11,3
"PID0137","2026-04",53,11,16,13,2
"PID0137","2026-05",39,15,15,7,3
"PID0137","2026-06",58,15,15,11,2
"PID0138","2026-01",54,18,20,9,4
"PID0138","2026-02",35,16,10,8,4
"PID0138","2026-03",44,15,16,10,3
"PID0138","2026-04",52,6,18,9,4
"PID0138","2026-05",50,9,17,8,3
"PID0138","2026-06",53,8,22,12,4
"PID0139","2026-01",45,16,14,4,5
"PID0139","2026-02",47,17,17,11,5
"PID0139","2026-03",43,12,16,10,5
"PID0139","2026-04",47,9,20,13,3
"PID0139","2026-05",58,9,21,7,5
"PID0139","2026-06",59,9,25,18,4
"PID0140","2026-01",49,11,19,11,2
"PID0140","2026-02",44,12,20,4,5
"PID0140","2026-03",52,15,16,11,4
"PID0140","2026-04",52,21,12,10,2
"PID0140","2026-05",53,11,14,4,3
"PID0140","2026-06",52,13,15,6,4
"PID0141","2026-01",63,17,17,13,4
"PID0141","2026-02",57,12,20,11,4
"PID0141","2026-03",41,10,16,12,6
"PID0141","2026-04",53,16,21,10,2
"PID0141","2026-05",64,14,21,17,3
"PID0141","2026-06",54,11,20,6,4
"PID0142","2026-01",68,8,22,11,4
"PID0142","2026-02",68,11,23,19,4
"PID0142","2026-03",60,11,19,10,2
"PID0142","2026-04",39,22,11,4,2
"PID0142","2026-05",46,4,20,10,4
"PID0142","2026-06",54,13,20,10,4
"PID0143","2026-01",48,12,15,14,4
"PID0143","2026-02",49,4,21,14,3
"PID0143","2026-03",51,13,11,12,3
"PID0143","2026-04",36,4,7,8,1
"PID0143","2026-05",50,7,18,9,3
"PID0143","2026-06",49,8,15,11,2
"PID0144","2026-01",48,23,20,15,3
"PID0144","2026-02",53,9,24,6,3
"PID0144","2026-03",58,18,19,17,3
"PID0144","2026-04",49,11,17,13,3
"PID0144","2026-05",59,15,15,8,3
"PID0144","2026-06",55,21,18,11,0
"PID0145","2026-01",66,5,25,13,7
"PID0145","2026-02",77,15,22,11,4
"PID0145","2026-03",65,14,24,11,5
"PID0145","2026-04",80,17,26,20,6
"PID0145","2026-05",76,19,23,17,6
"PID0145","2026-06",61,8,27,11,4
"PID0146","2026-01",52,6,19,13,3
"PID0146","2026-02",46,12,18,7,4
"PID0146","2026-03",54,12,20,13,2
"PID0146","2026-04",46,3,18,10,6
"PID0146","2026-05",53,12,18,14,0
"PID0146","2026-06",41,10,13,10,3
"PID0147","2026-01",51,7,19,16,2
"PID0147","2026-02",56,17,23,16,5
"PID0147","2026-03",65,9,21,17,4
"PID0147","2026-04",35,11,11,5,4
"PID0147","2026-05",42,15,18,7,3
"PID0147","2026-06",47,13,12,14,6
"PID0148","2026-01",69,11,22,14,3
"PID0148","2026-02",83,19,26,15,4
"PID0148","2026-03",65,17,18,15,5
"PID0148","2026-04",74,17,20,21,4
"PID0148","2026-05",81,20,25,15,6
"PID0148","2026-06",70,16,17,15,5
"PID0149","2026-01",53,16,21,14,3
"PID0149","2026-02",60,14,21,3,1
"PID0149","2026-03",45,14,20,12,2
"PID0149","2026-04",53,8,17,7,2
"PID0149","2026-05",31,14,7,8,0
"PID0149","2026-06",65,16,17,15,3
"PID0150","2026-01",53,8,17,8,6
"PID0150","2026-02",36,12,14,1,1
"PID0150","2026-03",50,17,21,11,6
"PID0150","2026-04",46,16,14,11,3
"PID0150","2026-05",38,7,7,12,6
"PID0150","2026-06",36,6,14,8,4
"PID0151","2026-01",58,5,19,12,4
"PID0151","2026-02",62,17,22,11,4
"PID0151","2026-03",51,11,16,8,5
"PID0151","2026-04",53,14,17,10,4
"PID0151","2026-05",53,9,15,16,2
"PID0151","2026-06",54,20,16,11,5
"PID0152","2026-01",41,11,11,7,4
"PID0152","2026-02",51,12,18,12,1
"PID0152","2026-03",37,16,11,0,5
"PID0152","2026-04",36,8,11,2,2
"PID0152","2026-05",35,9,12,8,1
"PID0152","2026-06",22,9,8,3,3
"PID0153","2026-01",48,11,20,12,2
"PID0153","2026-02",36,4,13,4,3
"PID0153","2026-03",34,0,14,2,2
"PID0153","2026-04",39,7,17,4,4
"PID0153","2026-05",56,12,20,15,2
"PID0153","2026-06",47,10,14,5,4
"PID0154","2026-01",59,4,25,10,4
"PID0154","2026-02",48,10,21,14,9
"PID0154","2026-03",56,13,15,11,4
"PID0154","2026-04",60,18,18,15,5
"PID0154","2026-05",60,8,20,15,4
"PID0154","2026-06",66,18,26,12,7
"PID0155","2026-01",42,19,14,8,4
"PID0155","2026-02",55,13,21,12,3
"PID0155","2026-03",50,8,21,12,3
"PID0155","2026-04",60,11,21,10,3
"PID0155","2026-05",62,14,19,10,6
"PID0155","2026-06",58,10,19,14,5
"PID0156","2026-01",59,5,22,11,3
"PID0156","2026-02",44,16,16,11,0
"PID0156","2026-03",57,19,22,14,3
"PID0156","2026-04",47,16,13,10,3
"PID0156","2026-05",41,11,13,9,4
"PID0156","2026-06",57,6,14,11,3
"PID0157","2026-01",54,14,13,13,2
"PID0157","2026-02",43,11,18,10,4
"PID0157","2026-03",56,8,24,14,2
"PID0157","2026-04",37,7,18,9,3
"PID0157","2026-05",46,14,15,7,4
"PID0157","2026-06",45,15,18,4,4
"PID0158","2026-01",50,13,17,9,5
"PID0158","2026-02",66,10,18,11,6
"PID0158","2026-03",58,13,25,13,7
"PID0158","2026-04",62,20,21,7,4
"PID0158","2026-05",59,11,22,12,5
"PID0158","2026-06",56,16,22,9,5
"PID0159","2026-01",52,18,16,13,5
"PID0159","2026-02",49,10,11,16,3
"PID0159","2026-03",49,12,16,13,4
"PID0159","2026-04",50,9,12,13,3
"PID0159","2026-05",41,13,17,15,8
"PID0159","2026-06",66,11,24,9,4
"PID0160","2026-01",54,18,19,13,5
"PID0160","2026-02",50,15,18,13,2
"PID0160","2026-03",43,15,19,12,6
"PID0160","2026-04",45,17,20,14,2
"PID0160","2026-05",33,13,10,9,4
"PID0160","2026-06",53,7,12,11,4
"PID0161","2026-01",63,0,24,17,1
"PID0161","2026-02",58,11,17,8,1
"PID0161","2026-03",53,3,16,11,3
"PID0161","2026-04",63,17,24,10,3
"PID0161","2026-05",61,10,24,9,4
"PID0161","2026-06",53,13,9,8,4
"PID0162","2026-01",48,12,18,9,1
"PID0162","2026-02",51,10,19,6,5
"PID0162","2026-03",64,10,19,13,1
"PID0162","2026-04",72,10,25,10,3
"PID0162","2026-05",41,9,15,11,1
"PID0162","2026-06",25,12,5,6,2
"PID0163","2026-01",59,8,20,13,2
"PID0163","2026-02",53,12,17,11,3
"PID0163","2026-03",44,13,20,12,3
"PID0163","2026-04",44,12,15,12,0
"PID0163","2026-05",53,9,14,11,3
"PID0163","2026-06",50,21,18,13,3
"PID0164","2026-01",60,9,16,10,4
"PID0164","2026-02",60,13,25,14,5
"PID0164","2026-03",77,13,26,15,4
"PID0164","2026-04",59,14,23,16,2
"PID0164","2026-05",53,20,20,14,2
"PID0164","2026-06",46,11,16,12,2
"PID0165","2026-01",53,14,14,12,5
"PID0165","2026-02",51,12,17,8,4
"PID0165","2026-03",60,19,17,8,6
"PID0165","2026-04",64,10,17,11,7
"PID0165","2026-05",64,16,21,17,2
"PID0165","2026-06",58,16,18,9,3
"PID0166","2026-01",76,15,25,16,4
"PID0166","2026-02",65,12,20,13,7
"PID0166","2026-03",62,13,22,16,6
"PID0166","2026-04",86,17,30,16,7
"PID0166","2026-05",77,17,25,17,6
"PID0166","2026-06",55,22,23,15,7
"PID0167","2026-01",58,16,15,14,4
"PID0167","2026-02",43,10,19,10,3
"PID0167","2026-03",62,12,25,9,3
"PID0167","2026-04",66,14,22,15,4
"PID0167","2026-05",58,22,22,17,8
"PID0167","2026-06",66,9,27,10,5
"PID0168","2026-01",40,8,11,14,3
"PID0168","2026-02",62,15,22,15,1
"PID0168","2026-03",34,9,10,7,4
"PID0168","2026-04",48,14,16,11,3
"PID0168","2026-05",43,19,17,13,3
"PID0168","2026-06",59,16,20,11,6
"PID0169","2026-01",63,12,24,15,4
"PID0169","2026-02",46,5,18,5,4
"PID0169","2026-03",54,3,16,13,4
"PID0169","2026-04",60,10,14,10,3
"PID0169","2026-05",46,2,17,9,4
"PID0169","2026-06",43,9,19,16,3
"PID0170","2026-01",69,12,23,6,1
"PID0170","2026-02",58,15,19,9,4
"PID0170","2026-03",43,14,9,12,4
"PID0170","2026-04",62,13,14,13,4
"PID0170","2026-05",53,12,23,10,3
"PID0170","2026-06",53,14,15,13,2
"PID0171","2026-01",60,13,21,13,6
"PID0171","2026-02",54,11,15,11,2
"PID0171","2026-03",34,15,15,3,3
"PID0171","2026-04",48,14,16,9,3
"PID0171","2026-05",67,14,27,14,2
"PID0171","2026-06",50,13,20,11,1
"PID0172","2026-01",54,15,16,16,6
"PID0172","2026-02",54,15,16,7,2
"PID0172","2026-03",67,8,28,8,6
"PID0172","2026-04",68,11,26,15,4
"PID0172","2026-05",61,17,21,14,5
"PID0172","2026-06",43,5,14,2,5
"PID0173","2026-01",67,17,22,14,7
"PID0173","2026-02",48,10,21,14,4
"PID0173","2026-03",58,10,14,10,4
"PID0173","2026-04",59,22,19,13,3
"PID0173","2026-05",74,10,26,18,3
"PID0173","2026-06",60,12,20,15,4
"PID0174","2026-01",48,5,20,13,0
"PID0174","2026-02",42,7,14,3,3
"PID0174","2026-03",51,7,20,10,4
"PID0174","2026-04",44,10,12,4,4
"PID0174","2026-05",51,11,17,9,3
"PID0174","2026-06",41,15,16,12,3
"PID0175","2026-01",33,11,10,7,5
"PID0175","2026-02",32,13,4,8,3
"PID0175","2026-03",39,11,12,3,1
"PID0175","2026-04",37,12,16,4,2
"PID0175","2026-05",40,15,11,11,2
"PID0175","2026-06",48,14,19,14,2
"PID0176","2026-01",69,16,21,16,6
"PID0176","2026-02",56,18,24,11,6
"PID0176","2026-03",61,19,23,9,4
"PID0176","2026-04",58,19,21,13,3
"PID0176","2026-05",64,10,21,13,5
"PID0176","2026-06",65,11,24,12,6
"PID0177","2026-01",66,11,25,13,2
"PID0177","2026-02",52,12,21,10,3
"PID0177","2026-03",69,15,21,15,4
"PID0177","2026-04",64,16,23,18,4
"PID0177","2026-05",59,13,26,10,3
"PID0177","2026-06",72,13,23,15,2
"PID0178","2026-01",47,6,14,11,2
"PID0178","2026-02",55,13,17,13,5
"PID0178","2026-03",40,21,15,10,3
"PID0178","2026-04",44,8,12,12,6
"PID0178","2026-05",38,5,10,5,4
"PID0178","2026-06",56,7,23,16,6
"PID0179","2026-01",54,15,19,10,5
"PID0179","2026-02",51,11,17,6,3
"PID0179","2026-03",55,14,23,11,4
"PID0179","2026-04",67,7,18,18,5
"PID0179","2026-05",48,13,14,8,3
"PID0179","2026-06",64,13,25,12,4
"PID0180","2026-01",69,10,27,14,5
"PID0180","2026-02",56,5,18,10,4
"PID0180","2026-03",47,8,17,13,4
"PID0180","2026-04",49,11,20,16,6
"PID0180","2026-05",65,12,23,12,1
"PID0180","2026-06",41,3,16,11,3
"PID0181","2026-01",64,4,24,13,8
"PID0181","2026-02",63,17,20,20,5
"PID0181","2026-03",59,18,20,15,4
"PID0181","2026-04",61,9,23,12,5
"PID0181","2026-05",71,12,27,13,5
"PID0181","2026-06",70,8,20,14,5
"PID0182","2026-01",50,5,14,13,1
"PID0182","2026-02",37,15,18,4,3
"PID0182","2026-03",51,5,12,12,1
"PID0182","2026-04",54,20,22,11,2
"PID0182","2026-05",44,12,14,11,3
"PID0182","2026-06",56,7,23,14,4
"PID0183","2026-01",57,9,21,8,2
"PID0183","2026-02",66,14,23,13,5
"PID0183","2026-03",60,22,25,16,4
"PID0183","2026-04",60,10,20,9,5
"PID0183","2026-05",51,10,19,9,5
"PID0183","2026-06",60,11,18,11,5
"PID0184","2026-01",59,11,21,9,8
"PID0184","2026-02",72,22,24,18,4
"PID0184","2026-03",59,16,21,15,5
"PID0184","2026-04",64,11,19,16,4
"PID0184","2026-05",75,13,27,16,5
"PID0184","2026-06",65,11,20,17,5
"PID0185","2026-01",36,16,14,8,3
"PID0185","2026-02",63,10,18,17,4
"PID0185","2026-03",60,13,14,17,2
"PID0185","2026-04",47,12,14,11,4
"PID0185","2026-05",40,5,13,5,1
"PID0185","2026-06",47,16,16,9,7
"PID0186","2026-01",67,15,25,16,4
"PID0186","2026-02",57,11,13,16,2
"PID0186","2026-03",50,13,21,11,6
"PID0186","2026-04",53,15,18,10,5
"PID0186","2026-05",60,7,17,12,3
"PID0186","2026-06",46,13,14,8,3
"PID0187","2026-01",59,12,20,11,6
"PID0187","2026-02",67,13,22,16,2
"PID0187","2026-03",48,8,12,15,4
"PID0187","2026-04",50,8,17,6,4
"PID0187","2026-05",61,11,24,15,4
"PID0187","2026-06",45,20,17,6,4
"PID0188","2026-01",56,10,24,13,3
"PID0188","2026-02",73,12,22,16,5
"PID0188","2026-03",71,9,24,14,4
"PID0188","2026-04",74,13,28,16,4
"PID0188","2026-05",67,7,26,13,4
"PID0188","2026-06",55,9,16,11,4
"PID0189","2026-01",55,11,18,11,4
"PID0189","2026-02",71,8,34,14,5
"PID0189","2026-03",51,14,16,15,2
"PID0189","2026-04",55,11,19,11,4
"PID0189","2026-05",49,6,14,13,4
"PID0189","2026-06",57,8,16,5,1
"PID0190","2026-01",66,8,21,12,4
"PID0190","2026-02",59,10,19,10,6
"PID0190","2026-03",60,17,16,10,3
"PID0190","2026-04",53,13,17,8,2
"PID0190","2026-05",54,9,16,10,3
"PID0190","2026-06",62,11,27,10,2
"PID0191","2026-01",48,4,16,13,3
"PID0191","2026-02",62,13,20,15,3
"PID0191","2026-03",57,8,17,11,4
"PID0191","2026-04",36,14,12,6,3
"PID0191","2026-05",54,9,22,7,1
"PID0191","2026-06",47,8,10,11,0
"PID0192","2026-01",77,12,25,16,4
"PID0192","2026-02",71,9,26,13,7
"PID0192","2026-03",61,10,23,13,5
"PID0192","2026-04",74,17,27,19,3
"PID0192","2026-05",83,15,28,11,4
"PID0192","2026-06",70,16,24,20,6
"PID0193","2026-01",69,14,22,11,6
"PID0193","2026-02",64,11,19,14,5
"PID0193","2026-03",59,14,20,14,3
"PID0193","2026-04",60,12,18,14,2
"PID0193","2026-05",52,16,13,7,3
"PID0193","2026-06",69,16,28,11,5
"PID0194","2026-01",48,9,15,12,4
"PID0194","2026-02",60,16,19,11,4
"PID0194","2026-03",54,14,15,11,6
"PID0194","2026-04",65,3,23,13,5
"PID0194","2026-05",58,9,21,15,3
"PID0194","2026-06",47,14,16,15,5
"PID0195","2026-01",51,12,16,14,4
"PID0195","2026-02",43,14,7,11,3
"PID0195","2026-03",50,6,14,11,2
"PID0195","2026-04",57,13,20,12,3
"PID0195","2026-05",54,14,17,11,2
"PID0195","2026-06",50,5,16,14,2
"PID0196","2026-01",55,11,13,12,3
"PID0196","2026-02",42,17,14,10,4
"PID0196","2026-03",47,10,17,6,1
"PID0196","2026-04",43,0,15,12,4
"PID0196","2026-05",31,8,10,3,3
"PID0196","2026-06",40,5,15,8,2
"PID0197","2026-01",68,17,21,12,7
"PID0197","2026-02",60,22,21,9,4
"PID0197","2026-03",65,12,23,13,5
"PID0197","2026-04",52,13,20,10,6
"PID0197","2026-05",67,14,27,21,4
"PID0197","2026-06",69,12,23,13,4
"PID0198","2026-01",51,5,22,11,6
"PID0198","2026-02",41,8,15,6,4
"PID0198","2026-03",48,17,16,9,5
"PID0198","2026-04",52,7,11,9,4
"PID0198","2026-05",40,14,15,4,6
"PID0198","2026-06",40,16,14,8,6
"PID0199","2026-01",50,14,13,10,5
"PID0199","2026-02",46,12,15,9,4
"PID0199","2026-03",51,9,18,9,4
"PID0199","2026-04",29,8,6,9,4
"PID0199","2026-05",57,12,18,12,4
"PID0199","2026-06",56,15,23,10,4
"PID0200","2026-01",53,17,16,12,4
"PID0200","2026-02",42,12,16,11,5
"PID0200","2026-03",47,14,15,6,3
"PID0200","2026-04",40,18,21,10,4
"PID0200","2026-05",50,11,13,10,3
"PID0200","2026-06",42,17,15,17,7
"PID0201","2026-01",72,14,24,23,5
"PID0201","2026-02",69,7,23,15,4
"PID0201","2026-03",65,15,25,17,6
"PID0201","2026-04",62,21,17,16,7
"PID0201","2026-05",41,16,18,8,4
"PID0201","2026-06",65,19,20,8,5
"PID0202","2026-01",78,18,30,13,8
"PID0202","2026-02",64,13,22,17,5
"PID0202","2026-03",69,14,22,19,5
"PID0202","2026-04",62,12,28,13,4
"PID0202","2026-05",80,14,25,19,6
"PID0202","2026-06",64,13,22,15,5
"PID0203","2026-01",44,18,10,13,4
"PID0203","2026-02",56,14,21,15,6
"PID0203","2026-03",62,13,19,11,4
"PID0203","2026-04",40,14,12,3,6
"PID0203","2026-05",60,8,25,14,3
"PID0203","2026-06",56,11,19,8,3
"PID0204","2026-01",52,16,17,8,2
"PID0204","2026-02",42,13,16,3,2
"PID0204","2026-03",51,16,17,7,2
"PID0204","2026-04",48,15,20,16,4
"PID0204","2026-05",54,13,16,11,2
"PID0204","2026-06",62,10,21,9,5
"PID0205","2026-01",46,20,20,6,5
"PID0205","2026-02",68,13,20,14,5
"PID0205","2026-03",52,21,21,6,4
"PID0205","2026-04",51,19,21,13,6
"PID0205","2026-05",53,11,21,12,5
"PID0205","2026-06",53,20,20,12,5
"PID0206","2026-01",57,11,18,9,4
"PID0206","2026-02",54,15,23,6,4
"PID0206","2026-03",62,12,24,16,4
"PID0206","2026-04",41,13,14,8,2
"PID0206","2026-05",39,16,16,14,2
"PID0206","2026-06",60,27,18,5,4
"PID0207","2026-01",51,17,15,16,2
"PID0207","2026-02",45,11,13,8,3
"PID0207","2026-03",54,15,21,10,4
"PID0207","2026-04",44,11,13,5,3
"PID0207","2026-05",62,10,25,14,3
"PID0207","2026-06",33,8,11,11,4
"PID0208","2026-01",52,3,23,16,3
"PID0208","2026-02",57,16,25,16,2
"PID0208","2026-03",34,16,9,9,4
"PID0208","2026-04",38,2,10,2,3
"PID0208","2026-05",46,10,13,10,3
"PID0208","2026-06",48,11,20,12,5
"PID0209","2026-01",45,16,13,9,1
"PID0209","2026-02",47,7,19,7,4
"PID0209","2026-03",39,13,13,3,3
"PID0209","2026-04",28,12,10,3,2
"PID0209","2026-05",44,7,14,4,4
"PID0209","2026-06",38,13,9,11,3
"PID0210","2026-01",62,12,17,8,3
"PID0210","2026-02",36,13,13,14,0
"PID0210","2026-03",54,20,19,16,4
"PID0210","2026-04",65,18,23,14,1
"PID0210","2026-05",60,15,24,13,4
"PID0210","2026-06",52,14,20,9,4
"PID0211","2026-01",64,14,19,14,7
"PID0211","2026-02",74,14,26,17,8
"PID0211","2026-03",61,10,22,13,10
"PID0211","2026-04",78,18,20,23,8
"PID0211","2026-05",70,20,24,16,5
"PID0211","2026-06",80,9,25,16,5
"PID0212","2026-01",43,7,10,11,4
"PID0212","2026-02",44,6,14,11,5
"PID0212","2026-03",41,15,16,7,1
"PID0212","2026-04",52,15,16,10,2
"PID0212","2026-05",55,13,24,15,4
"PID0212","2026-06",51,7,21,11,1
"PID0213","2026-01",42,10,9,5,2
"PID0213","2026-02",50,9,16,12,4
"PID0213","2026-03",55,17,21,15,4
"PID0213","2026-04",48,19,18,11,5
"PID0213","2026-05",44,11,14,9,4
"PID0213","2026-06",56,16,26,8,2
"PID0214","2026-01",45,4,19,9,2
"PID0214","2026-02",36,16,12,10,2
"PID0214","2026-03",50,17,16,9,4
"PID0214","2026-04",46,11,18,10,5
"PID0214","2026-05",39,11,13,11,3
"PID0214","2026-06",42,8,16,9,3
"PID0215","2026-01",69,20,24,14,4
"PID0215","2026-02",63,9,25,10,6
"PID0215","2026-03",65,10,20,17,6
"PID0215","2026-04",60,13,21,12,5
"PID0215","2026-05",72,10,23,19,2
"PID0215","2026-06",43,14,16,7,4
"PID0216","2026-01",59,15,17,9,7
"PID0216","2026-02",69,18,25,16,2
"PID0216","2026-03",58,11,21,14,4
"PID0216","2026-04",62,19,24,14,2
"PID0216","2026-05",59,10,16,16,4
"PID0216","2026-06",48,20,17,11,5
"PID0217","2026-01",63,15,15,14,5
"PID0217","2026-02",57,9,16,12,4
"PID0217","2026-03",66,12,22,12,7
"PID0217","2026-04",57,8,19,13,5
"PID0217","2026-05",64,10,18,14,4
"PID0217","2026-06",52,10,14,7,6
"PID0218","2026-01",59,15,18,9,4
"PID0218","2026-02",59,15,19,9,4
"PID0218","2026-03",63,12,22,11,5
"PID0218","2026-04",67,8,20,13,3
"PID0218","2026-05",56,14,19,8,6
"PID0218","2026-06",64,15,21,10,3
"PID0219","2026-01",57,13,22,12,2
"PID0219","2026-02",53,12,16,10,2
"PID0219","2026-03",60,15,19,13,4
"PID0219","2026-04",49,18,20,10,2
"PID0219","2026-05",52,15,18,12,4
"PID0219","2026-06",56,17,17,13,1
"PID0220","2026-01",58,14,16,14,2
"PID0220","2026-02",37,3,13,7,5
"PID0220","2026-03",52,12,13,5,4
"PID0220","2026-04",48,14,15,9,5
"PID0220","2026-05",57,16,21,14,2
"PID0220","2026-06",49,7,20,14,6
"PID0221","2026-01",51,16,21,8,4
"PID0221","2026-02",60,13,18,13,4
"PID0221","2026-03",56,10,22,8,4
"PID0221","2026-04",57,9,23,16,5
"PID0221","2026-05",57,9,20,11,3
"PID0221","2026-06",43,17,14,14,3
