PersonId,MetricDate,Model,Feature,Usage count by model and feature
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-04-06,gpt-5.3-codex,code_completion,1
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-04-06,gpt-5.3-codex,copilot_cli,1
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-04-06,gpt-5.4-mini,chat_inline,1
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-04-06,gpt-5.4-mini,code_completion,2
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-04-06,gpt-5.6-terra,copilot_cli,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,claude-haiku-4.5,chat_inline,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,claude-haiku-4.5,code_completion,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,gpt-5.6-terra,chat_panel_ask_mode,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,gpt-5.6-terra,code_completion,2
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,claude-haiku-4.5,code_completion,3
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,gpt-5.6-terra,code_completion,1
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-04-06,claude-sonnet-5,code_completion,1
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-04-06,gpt-5.4-mini,code_completion,2
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,2
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-04-06,gpt-5.6-terra,code_completion,3
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-06,claude-sonnet-5,chat_panel_plan_mode,1
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-06,claude-sonnet-5,code_completion,3
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-06,gpt-5.6-terra,chat_panel_plan_mode,1
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-06,gpt-5.6-terra,code_completion,2
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,gpt-5.4,chat_inline,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,gpt-5.4,code_completion,5
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,gpt-5.4-mini,chat_inline,2
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,3
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,gpt-5.4-mini,code_completion,6
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,1
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-06,gpt-5.4-mini,chat_panel_custom_mode,1
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-06,gpt-5.4-mini,code_completion,16
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-06,gpt-5.4-mini,copilot_cli,2
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,claude-haiku-4.5,code_completion,6
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,claude-haiku-4.5,copilot_app,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,gpt-5.3-codex,chat_panel_custom_mode,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,gpt-5.3-codex,code_completion,4
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,gpt-5.3-codex,copilot_app,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,gpt-5.4,chat_panel_custom_mode,2
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,gpt-5.4,code_completion,2
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,gpt-5.4,copilot_app,3
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-06,claude-sonnet-5,code_completion,1
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-04-06,claude-haiku-4.5,agent_edit,1
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,3
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-04-06,claude-haiku-4.5,chat_panel_ask_mode,1
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-04-06,claude-haiku-4.5,code_completion,7
96be8df1-0628-3c17-acd8-50a096438ea0,2026-04-06,claude-sonnet-5,chat_panel_edit_mode,4
96be8df1-0628-3c17-acd8-50a096438ea0,2026-04-06,claude-sonnet-5,code_completion,5
96be8df1-0628-3c17-acd8-50a096438ea0,2026-04-06,claude-sonnet-5,copilot_cli,1
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,4
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-06,gpt-5.6-terra,code_completion,4
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,gpt-5.6-terra,chat_panel_plan_mode,2
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,gpt-5.6-terra,code_completion,7
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,1
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,7
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,gpt-5.4-mini,chat_panel_plan_mode,3
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,gpt-5.4-mini,code_completion,37
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,gpt-5.4-mini,copilot_cli,2
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-06,gpt-5.3-codex,chat_panel_ask_mode,5
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-06,gpt-5.3-codex,code_completion,10
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,6
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,gpt-5.4-mini,code_completion,9
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,3
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,gpt-5.6-terra,chat_panel_ask_mode,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,gpt-5.6-terra,code_completion,7
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,2
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,gpt-5.4-mini,code_completion,8
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,claude-sonnet-5,chat_panel_agent_mode,2
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,claude-sonnet-5,chat_panel_edit_mode,1
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,claude-sonnet-5,code_completion,5
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,gpt-5.4,chat_panel_agent_mode,1
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,gpt-5.4,chat_panel_edit_mode,2
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,gpt-5.4,code_completion,2
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,3
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,gpt-5.6-terra,chat_panel_edit_mode,3
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,gpt-5.6-terra,code_completion,3
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,claude-sonnet-5,chat_panel_plan_mode,2
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,gpt-5.6-terra,chat_panel_plan_mode,2
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,gpt-5.6-terra,code_completion,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,claude-sonnet-5,code_completion,4
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,gpt-5.3-codex,chat_inline,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,gpt-5.3-codex,code_completion,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,claude-haiku-4.5,chat_inline,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,claude-haiku-4.5,chat_panel_ask_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,claude-haiku-4.5,code_completion,2
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,gpt-5.4,chat_panel_ask_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,gpt-5.4,code_completion,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,gpt-5.4-mini,chat_inline,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,gpt-5.4-mini,code_completion,2
af15418c-707a-3e54-a465-034a3b570a96,2026-04-06,gpt-5.4-mini,agent_edit,2
af15418c-707a-3e54-a465-034a3b570a96,2026-04-06,gpt-5.4-mini,code_completion,1
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-06,claude-haiku-4.5,code_completion,5
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-06,gpt-5.4,agent_edit,1
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-06,gpt-5.4,code_completion,5
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-06,gpt-5.3-codex,chat_panel_agent_mode,1
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-06,gpt-5.3-codex,code_completion,2
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-06,gpt-5.4,code_completion,2
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-06,gpt-5.4,agent_edit,2
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-06,gpt-5.4,chat_panel_ask_mode,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-06,gpt-5.4,code_completion,4
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-06,gpt-5.4-mini,chat_inline,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-06,gpt-5.4-mini,code_completion,3
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-06,claude-sonnet-5,agent_edit,4
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-06,claude-sonnet-5,code_completion,8
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-06,gpt-5.4-mini,agent_edit,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-06,gpt-5.4-mini,code_completion,11
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,gpt-5.4,code_completion,2
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,gpt-5.4-mini,code_completion,2
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,gpt-5.6-terra,chat_inline,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,2
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,gpt-5.6-terra,code_completion,1
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,gpt-5.6-terra,copilot_app,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,gpt-5.4,agent_edit,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,gpt-5.4,code_completion,4
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,gpt-5.4-mini,agent_edit,2
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,2
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,gpt-5.4-mini,code_completion,3
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,gpt-5.4-mini,copilot_app,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,claude-haiku-4.5,chat_panel_ask_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,claude-haiku-4.5,chat_panel_custom_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,claude-haiku-4.5,code_completion,4
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,claude-sonnet-5,agent_edit,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,claude-sonnet-5,chat_panel_ask_mode,1
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,claude-sonnet-5,code_completion,3
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,gpt-5.4,code_completion,2
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,claude-haiku-4.5,agent_edit,8
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,claude-haiku-4.5,chat_panel_ask_mode,5
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,claude-haiku-4.5,code_completion,18
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,claude-haiku-4.5,chat_inline,1
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,claude-haiku-4.5,code_completion,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,gpt-5.4-mini,chat_inline,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,gpt-5.4-mini,chat_panel_plan_mode,1
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,gpt-5.4-mini,code_completion,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,gpt-5.6-terra,chat_panel_plan_mode,1
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,gpt-5.6-terra,code_completion,2
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,claude-sonnet-5,chat_panel_ask_mode,4
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,claude-sonnet-5,chat_panel_custom_mode,4
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,claude-sonnet-5,chat_panel_edit_mode,4
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,claude-sonnet-5,code_completion,29
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,gpt-5.4,chat_inline,2
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,gpt-5.4,code_completion,5
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,gpt-5.6-terra,code_completion,6
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,gpt-5.6-terra,copilot_app,2
bf5e2c07-ebd1-3aab-ae92-933140999b06,2026-04-06,claude-sonnet-5,chat_panel_agent_mode,3
bf5e2c07-ebd1-3aab-ae92-933140999b06,2026-04-06,claude-sonnet-5,code_completion,3
bf5e2c07-ebd1-3aab-ae92-933140999b06,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,1
bf5e2c07-ebd1-3aab-ae92-933140999b06,2026-04-06,gpt-5.4-mini,code_completion,9
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,gpt-5.4-mini,chat_panel_edit_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,gpt-5.4-mini,code_completion,12
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,claude-haiku-4.5,agent_edit,3
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,claude-haiku-4.5,code_completion,4
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-04-06,gpt-5.4,chat_panel_plan_mode,2
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-04-06,gpt-5.4,code_completion,4
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,1
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-04-06,gpt-5.4-mini,chat_panel_plan_mode,2
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-04-06,gpt-5.4-mini,code_completion,1
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,claude-sonnet-5,chat_inline,1
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,claude-sonnet-5,code_completion,6
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,gpt-5.4,code_completion,6
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,1
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,gpt-5.4-mini,chat_panel_ask_mode,1
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,gpt-5.4-mini,code_completion,2
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-06,gpt-5.4-mini,chat_panel_edit_mode,1
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-06,gpt-5.4-mini,code_completion,1
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-06,gpt-5.6-terra,code_completion,3
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-04-06,gpt-5.4,code_completion,3
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-04-06,gpt-5.6-terra,chat_panel_agent_mode,1
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-04-06,gpt-5.6-terra,code_completion,2
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-04-06,gpt-5.6-terra,chat_panel_ask_mode,2
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-04-06,gpt-5.6-terra,chat_panel_unknown_mode,1
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-04-06,gpt-5.6-terra,code_completion,1
cce1c127-2ff8-3ea0-a9b8-2df2cd888b5b,2026-04-06,gpt-5.4,chat_inline,3
cce1c127-2ff8-3ea0-a9b8-2df2cd888b5b,2026-04-06,gpt-5.4,code_completion,13
cce1c127-2ff8-3ea0-a9b8-2df2cd888b5b,2026-04-06,gpt-5.4,copilot_cli,4
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,claude-haiku-4.5,code_completion,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,gpt-5.4-mini,code_completion,2
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,gpt-5.3-codex,chat_inline,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,gpt-5.3-codex,code_completion,6
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,gpt-5.4,chat_inline,3
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,gpt-5.4,chat_panel_ask_mode,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,gpt-5.4,code_completion,2
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-06,claude-sonnet-5,chat_inline,2
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-06,claude-sonnet-5,code_completion,3
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-06,gpt-5.4,chat_inline,1
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-06,gpt-5.4,code_completion,7
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,2
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-06,claude-haiku-4.5,chat_panel_unknown_mode,2
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-06,claude-haiku-4.5,code_completion,6
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-06,gpt-5.4,chat_panel_unknown_mode,2
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-06,gpt-5.4,code_completion,7
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,claude-haiku-4.5,chat_inline,1
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,claude-haiku-4.5,chat_panel_edit_mode,1
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,claude-haiku-4.5,code_completion,5
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,claude-sonnet-5,chat_inline,1
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,claude-sonnet-5,chat_panel_edit_mode,2
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,claude-sonnet-5,code_completion,10
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,1
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-04-06,claude-haiku-4.5,code_completion,10
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,claude-haiku-4.5,chat_panel_edit_mode,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,gpt-5.3-codex,chat_panel_unknown_mode,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,gpt-5.3-codex,code_completion,1
d76f0b24-1370-3b6f-81fa-de61d93e7ebe,2026-04-06,claude-haiku-4.5,code_completion,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,claude-sonnet-5,agent_edit,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,claude-sonnet-5,chat_panel_agent_mode,3
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,claude-sonnet-5,chat_panel_edit_mode,2
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,claude-sonnet-5,code_completion,3
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,gpt-5.3-codex,chat_panel_edit_mode,2
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,gpt-5.3-codex,code_completion,5
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-06,gpt-5.4-mini,chat_inline,1
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-06,gpt-5.4-mini,code_completion,1
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-06,gpt-5.6-terra,chat_inline,1
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-06,gpt-5.6-terra,code_completion,6
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-06,gpt-5.6-terra,copilot_cli,1
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-06,gpt-5.3-codex,chat_panel_ask_mode,1
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-06,gpt-5.3-codex,chat_panel_edit_mode,1
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-06,gpt-5.3-codex,code_completion,1
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-06,gpt-5.6-terra,code_completion,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-06,claude-haiku-4.5,chat_panel_custom_mode,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-06,gpt-5.3-codex,code_completion,1
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-06,gpt-5.6-terra,code_completion,3
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,claude-sonnet-5,chat_panel_edit_mode,4
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,claude-sonnet-5,code_completion,8
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,gpt-5.6-terra,chat_panel_edit_mode,5
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,gpt-5.6-terra,code_completion,11
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.4,chat_panel_edit_mode,1
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.4,chat_panel_unknown_mode,1
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.4,code_completion,11
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.6-terra,chat_panel_ask_mode,2
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.6-terra,chat_panel_edit_mode,1
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.6-terra,code_completion,13
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,gpt-5.6-terra,copilot_cli,5
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,1
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-04-06,claude-haiku-4.5,chat_panel_edit_mode,3
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-04-06,claude-haiku-4.5,code_completion,1
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-04-06,gpt-5.4,chat_panel_edit_mode,1
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-04-06,gpt-5.4,code_completion,5
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,1
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,gpt-5.3-codex,chat_panel_agent_mode,1
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,gpt-5.3-codex,code_completion,2
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,gpt-5.4,code_completion,2
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,claude-haiku-4.5,code_completion,2
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,gpt-5.4,chat_panel_ask_mode,3
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,gpt-5.4,code_completion,4
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-06,claude-haiku-4.5,chat_panel_edit_mode,1
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-06,claude-haiku-4.5,code_completion,5
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,claude-haiku-4.5,agent_edit,2
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,claude-haiku-4.5,chat_panel_agent_mode,1
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,claude-haiku-4.5,code_completion,10
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,gpt-5.4-mini,agent_edit,2
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,gpt-5.4-mini,chat_panel_agent_mode,1
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,gpt-5.4-mini,code_completion,5
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-06,claude-sonnet-5,chat_inline,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-06,claude-sonnet-5,chat_panel_agent_mode,1
