PersonId,MetricDate,Language,Model,Usage count by language and model
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,javascript,claude-haiku-4.5,7
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,javascript,gpt-5.3-codex,14
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,python,claude-haiku-4.5,10
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,python,gpt-5.3-codex,4
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,c#,claude-haiku-4.5,3
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,c#,claude-sonnet-5,1
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,sql,claude-sonnet-5,3
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,sql,gpt-5.3-codex,2
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,typescript,gpt-5.3-codex,2
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,javascript,gpt-5.3-codex,2
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,typescript,claude-sonnet-5,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,javascript,claude-haiku-4.5,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,javascript,claude-sonnet-5,4
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,javascript,gpt-5.3-codex,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,typescript,claude-haiku-4.5,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,typescript,claude-sonnet-5,3
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-04-06,python,gpt-5.4,4
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-04-06,unknown,gpt-5.4,1
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-04-06,unknown,gpt-5.4-mini,3
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,java,gpt-5.6-terra,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,javascript,gpt-5.4-mini,3
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,javascript,gpt-5.6-terra,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,python,claude-haiku-4.5,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,python,gpt-5.6-terra,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,java,gpt-5.6-terra,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,javascript,claude-haiku-4.5,2
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,javascript,gpt-5.6-terra,2
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-06,python,claude-sonnet-5,2
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-06,sql,claude-sonnet-5,1
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-06,typescript,gpt-5.4,15
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-06,markdown,claude-haiku-4.5,24
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-06,python,claude-haiku-4.5,12
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-06,c#,claude-haiku-4.5,13
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-06,python,claude-haiku-4.5,8
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-06,python,gpt-5.4,4
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-06,python,gpt-5.6-terra,6
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-06,markdown,claude-sonnet-5,2
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-06,markdown,gpt-5.6-terra,1
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-06,python,claude-sonnet-5,2
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-06,python,gpt-5.6-terra,4
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,json,gpt-5.4-mini,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,json,gpt-5.6-terra,1
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,python,gpt-5.4-mini,6
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,python,gpt-5.6-terra,6
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-06,javascript,claude-haiku-4.5,3
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-06,python,claude-haiku-4.5,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,c#,claude-haiku-4.5,3
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,c#,gpt-5.4-mini,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,c#,gpt-5.6-terra,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,typescript,claude-haiku-4.5,2
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,typescript,gpt-5.4-mini,3
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,typescript,gpt-5.6-terra,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,c#,claude-sonnet-5,3
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,c#,gpt-5.4,2
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,c#,gpt-5.4-mini,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,javascript,gpt-5.4,3
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,javascript,gpt-5.4-mini,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,go,claude-sonnet-5,4
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,go,gpt-5.4-mini,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,python,claude-sonnet-5,1
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,python,gpt-5.4-mini,2
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,go,claude-haiku-4.5,1
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,go,claude-sonnet-5,6
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,typescript,claude-haiku-4.5,8
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,typescript,claude-sonnet-5,5
deb966b3-92f7-329d-905e-7f1df6d16ae7,2026-04-06,yaml,claude-haiku-4.5,13
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,java,gpt-5.3-codex,1
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,java,gpt-5.4-mini,2
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,python,gpt-5.3-codex,5
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,python,gpt-5.4-mini,3
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,sql,gpt-5.3-codex,3
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,sql,gpt-5.4-mini,2
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,javascript,claude-sonnet-5,8
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,json,claude-sonnet-5,9
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-04-06,typescript,gpt-5.4-mini,6
e402d019-6155-3bff-9228-4911ea446777,2026-04-06,javascript,gpt-5.4,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-06,sql,gpt-5.4,1
e402d019-6155-3bff-9228-4911ea446777,2026-04-06,typescript,gpt-5.4,2
e402d019-6155-3bff-9228-4911ea446777,2026-04-06,typescript,gpt-5.4-mini,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,typescript,claude-sonnet-5,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,typescript,gpt-5.4,4
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,unknown,gpt-5.4,3
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,python,claude-haiku-4.5,3
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,python,gpt-5.4-mini,2
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,python,gpt-5.6-terra,3
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,sql,claude-haiku-4.5,4
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,sql,gpt-5.4-mini,1
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,json,claude-haiku-4.5,19
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,json,gpt-5.3-codex,10
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,sql,gpt-5.3-codex,9
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,sql,gpt-5.4-mini,7
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,java,claude-sonnet-5,3
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,java,gpt-5.3-codex,3
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,typescript,claude-sonnet-5,1
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,typescript,gpt-5.3-codex,1
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-04-06,java,gpt-5.3-codex,7
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-04-06,java,gpt-5.6-terra,8
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-04-06,javascript,gpt-5.3-codex,2
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-04-06,javascript,gpt-5.6-terra,3
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-04-06,sql,claude-haiku-4.5,3
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-04-06,sql,gpt-5.4-mini,3
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-04-06,yaml,claude-haiku-4.5,1
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-04-06,yaml,gpt-5.4-mini,5
ed0a8ed8-2282-3fec-82db-fafd297cdb61,2026-04-06,sql,gpt-5.4,15
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-04-06,c#,gpt-5.4-mini,10
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-04-06,javascript,gpt-5.4-mini,18
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,go,gpt-5.3-codex,6
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,go,gpt-5.4,3
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,java,gpt-5.3-codex,2
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,java,gpt-5.4,6
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-04-06,python,gpt-5.4,8
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-04-06,python,gpt-5.4-mini,4
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-04-06,typescript,gpt-5.4,6
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-04-06,typescript,gpt-5.4-mini,4
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,javascript,claude-haiku-4.5,3
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,python,claude-haiku-4.5,3
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,go,gpt-5.3-codex,2
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,go,gpt-5.4,6
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,typescript,gpt-5.3-codex,3
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,typescript,gpt-5.4,5
f37b1d54-4726-3503-b093-7096160494d8,2026-04-06,markdown,gpt-5.4,3
f37b1d54-4726-3503-b093-7096160494d8,2026-04-06,yaml,claude-haiku-4.5,2
f37b1d54-4726-3503-b093-7096160494d8,2026-04-06,yaml,gpt-5.4,2
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,java,claude-haiku-4.5,4
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,java,gpt-5.3-codex,5
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,javascript,claude-haiku-4.5,2
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,javascript,gpt-5.3-codex,3
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,typescript,claude-haiku-4.5,3
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,typescript,gpt-5.3-codex,1
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-04-06,json,claude-haiku-4.5,6
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-06,java,gpt-5.3-codex,4
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-06,java,gpt-5.4-mini,2
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-06,unknown,gpt-5.3-codex,3
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-06,unknown,gpt-5.4-mini,2
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-04-07,c#,gpt-5.4,1
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-04-07,c#,gpt-5.6-terra,1
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-04-07,json,gpt-5.4,1
04f49ac6-5f35-3df9-b623-c026f24561e1,2026-04-07,c#,gpt-5.3-codex,8
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-04-07,python,gpt-5.4-mini,5
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-04-07,python,gpt-5.6-terra,8
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-04-07,typescript,gpt-5.4-mini,10
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-04-07,typescript,gpt-5.6-terra,4
0769202c-7965-32a1-8d36-1cd52b64377d,2026-04-07,json,gpt-5.4-mini,5
0769202c-7965-32a1-8d36-1cd52b64377d,2026-04-07,typescript,gpt-5.4-mini,2
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,go,claude-haiku-4.5,4
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,go,gpt-5.3-codex,2
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,go,gpt-5.4,2
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,typescript,claude-haiku-4.5,2
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,typescript,gpt-5.3-codex,4
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,typescript,gpt-5.4,1
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-04-07,markdown,gpt-5.4,19
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-04-07,python,gpt-5.4,18
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-04-07,javascript,claude-sonnet-5,3
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-04-07,javascript,gpt-5.6-terra,3
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,java,claude-haiku-4.5,4
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,java,gpt-5.3-codex,6
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,python,claude-haiku-4.5,2
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,python,gpt-5.3-codex,3
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,yaml,claude-haiku-4.5,3
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,yaml,gpt-5.3-codex,5
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-07,sql,claude-haiku-4.5,11
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-07,sql,gpt-5.4,12
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-04-07,javascript,claude-haiku-4.5,10
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-04-07,javascript,claude-sonnet-5,2
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-04-07,typescript,claude-haiku-4.5,2
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-04-07,typescript,claude-sonnet-5,2
15d19e1d-74b8-3948-867f-63a4a1188539,2026-04-07,javascript,claude-haiku-4.5,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-04-07,javascript,gpt-5.6-terra,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-04-07,typescript,claude-haiku-4.5,3
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,c#,claude-haiku-4.5,4
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,c#,gpt-5.4,3
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,c#,gpt-5.4-mini,4
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,typescript,claude-haiku-4.5,1
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,typescript,gpt-5.4,2
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,typescript,gpt-5.4-mini,5
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-07,typescript,claude-sonnet-5,3
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-07,typescript,gpt-5.4,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-07,typescript,gpt-5.4-mini,1
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-07,unknown,gpt-5.4,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-07,unknown,gpt-5.4-mini,2
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-07,sql,gpt-5.4-mini,1
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-07,sql,gpt-5.6-terra,4
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-07,unknown,gpt-5.4-mini,3
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-07,unknown,gpt-5.6-terra,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-07,json,claude-sonnet-5,12
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-07,python,claude-sonnet-5,5
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-07,typescript,claude-sonnet-5,3
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-04-07,typescript,gpt-5.4-mini,4
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-04-07,javascript,claude-haiku-4.5,10
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-04-07,json,claude-haiku-4.5,10
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-04-07,markdown,claude-haiku-4.5,4
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-07,typescript,claude-sonnet-5,13
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-07,c#,claude-haiku-4.5,5
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-07,c#,gpt-5.3-codex,4
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-07,yaml,claude-haiku-4.5,8
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-07,yaml,gpt-5.3-codex,6
226055f6-f55e-381a-9363-c4f462e58856,2026-04-07,yaml,claude-haiku-4.5,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-07,javascript,gpt-5.3-codex,5
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-07,python,gpt-5.3-codex,8
2fd79494-a377-3a29-a882-b11802cfee0c,2026-04-07,c#,gpt-5.4,9
2fd79494-a377-3a29-a882-b11802cfee0c,2026-04-07,javascript,gpt-5.4,8
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-04-07,go,gpt-5.4-mini,12
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-04-07,markdown,gpt-5.4-mini,8
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-04-07,python,gpt-5.4-mini,8
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-07,java,claude-sonnet-5,4
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-07,javascript,claude-sonnet-5,4
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-04-07,sql,gpt-5.4-mini,4
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-07,javascript,claude-haiku-4.5,16
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-07,javascript,claude-haiku-4.5,6
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-07,json,claude-haiku-4.5,3
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-07,python,claude-haiku-4.5,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-07,json,gpt-5.3-codex,6
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-07,c#,claude-sonnet-5,3
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-07,markdown,claude-sonnet-5,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-07,yaml,claude-sonnet-5,2
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,go,gpt-5.4,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,go,gpt-5.6-terra,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,java,gpt-5.4,2
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,java,gpt-5.6-terra,4
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,javascript,gpt-5.4,4
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,javascript,gpt-5.6-terra,2
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,java,claude-sonnet-5,1
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,java,gpt-5.3-codex,4
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,java,gpt-5.6-terra,2
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,sql,claude-sonnet-5,3
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,sql,gpt-5.3-codex,1
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,sql,gpt-5.6-terra,3
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-07,go,claude-haiku-4.5,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-07,go,claude-sonnet-5,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-07,javascript,claude-haiku-4.5,3
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-07,javascript,claude-sonnet-5,1
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-07,markdown,claude-sonnet-5,3
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-07,python,claude-sonnet-5,1
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-07,python,gpt-5.6-terra,1
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-07,typescript,claude-sonnet-5,3
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-04-07,typescript,gpt-5.6-terra,1
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-04-07,javascript,gpt-5.4,5
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-07,java,claude-haiku-4.5,10
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-07,java,claude-sonnet-5,5
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-07,javascript,claude-haiku-4.5,10
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-07,javascript,claude-sonnet-5,15
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,python,gpt-5.4,4
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,python,gpt-5.6-terra,4
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,typescript,gpt-5.4,3
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,typescript,gpt-5.6-terra,4
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,unknown,gpt-5.4,4
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,unknown,gpt-5.6-terra,6
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-04-07,typescript,claude-sonnet-5,1
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-04-07,typescript,gpt-5.4-mini,1
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-04-07,javascript,gpt-5.6-terra,10
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-04-07,sql,gpt-5.6-terra,9
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-04-07,typescript,gpt-5.6-terra,3
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-07,python,gpt-5.4,3
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-07,typescript,gpt-5.4,3
4c8688bb-e063-39d5-af44-f884b8b1b22f,2026-04-07,sql,gpt-5.3-codex,11
4c8688bb-e063-39d5-af44-f884b8b1b22f,2026-04-07,yaml,gpt-5.3-codex,10
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-07,yaml,claude-haiku-4.5,12
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-07,sql,claude-sonnet-5,12
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-07,go,gpt-5.4-mini,1
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-07,python,claude-haiku-4.5,1
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-07,c#,gpt-5.3-codex,1
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-07,c#,gpt-5.4,2
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-07,typescript,gpt-5.3-codex,2
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-07,typescript,gpt-5.4,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-04-07,go,claude-sonnet-5,2
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-04-07,go,gpt-5.6-terra,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-07,java,claude-sonnet-5,4
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-07,java,gpt-5.4-mini,4
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-07,java,gpt-5.6-terra,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-07,python,claude-sonnet-5,3
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-07,python,gpt-5.4-mini,4
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-04-07,python,gpt-5.6-terra,2
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-07,python,claude-haiku-4.5,2
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-07,python,gpt-5.6-terra,2
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-07,yaml,claude-haiku-4.5,1
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-04-07,python,gpt-5.4,12
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-04-07,typescript,gpt-5.4,10
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-04-07,yaml,gpt-5.4,11
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-07,json,gpt-5.4,3
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-07,java,claude-sonnet-5,3
