PersonId,MetricDate,Collaboration_hours,Meeting_hours,Email_hours,Chat_hours,Scheduled_call_hours,Unscheduled_call_hours,Channel_message_hours,Active_connected_hours,External_collaboration_hours,Available_to_focus_hours,Uninterrupted_hours,Interrupted_hours,Open_1_hour_block,Recurring_meeting_hours,Conflicting_meeting_hours,Meeting_hours_with_six_or_fewer_hours_of_advanced_notice,Emails_sent,Chats_sent,Meetings,Calls,After_hours_collaboration_hours,After_hours_meeting_hours,After_hours_email_hours,After_hours_chat_hours,Weekend_collaboration_hours,Collaboration_span,Internal_network_size,External_network_size,Strong_ties,Diverse_ties,Network_outside_organization,Total_Copilot_enabled_days,Organization,FunctionType,LevelDesignation,IsManager,Team,Role,Seniority,Tenure,IsDeveloper
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-04-19,7.258,3.732,0.809,0.682,0.92,0.767,0.347,14.65,0.516,35.348,16.255,19.093,23,2.121,0.291,0.099,17,57,5,3,3.651,0.53,0.878,0.69,0.2,11.566,41,11,12,5,9,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-04-26,12.352,7.412,1.497,0.97,1.119,0.756,0.598,21.936,0.473,31.469,14.149,17.32,18,3.511,0.877,1.478,43,58,9,3,3.416,0.421,0.856,0.273,0.513,11.016,43,25,16,4,9,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-03,7.098,3.55,0.723,1.26,0.899,0.398,0.269,8.704,0.272,35.551,16.095,19.457,19,1.903,0.043,0.551,25,75,4,2,2.671,1.192,0.967,0.728,0.727,9.966,33,5,15,11,7,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-10,6.021,2.205,1.7,0.88,0.25,0.557,0.43,15.084,0.55,37.545,20.001,17.545,23,0.743,0.347,0.146,42,67,3,2,3.309,0.926,0.842,0.959,1.027,11.001,47,4,17,12,10,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-17,8.801,4.74,1.685,0.738,0.624,0.698,0.316,23.111,0.42,34.635,14.56,20.075,19,2.473,0.643,0.187,43,68,5,2,3.108,1.232,0.591,0.44,0.489,11.327,40,10,13,10,10,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-24,7.952,3.275,1.148,0.883,1.516,0.41,0.719,16.993,1.537,35.209,17.893,17.316,22,2.022,0.017,0.49,41,73,4,4,3.228,0.98,0.922,0.383,0.32,10.51,33,3,13,6,3,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-31,12.965,5.01,1.083,3.726,0.602,1.328,1.215,19.514,2.264,34.388,17.448,16.94,20,2.723,0.365,0.969,29,129,8,4,3.21,0.817,1.281,0.362,0.369,11.086,38,6,11,7,8,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-06-07,6.897,2.475,1.692,1.258,0.338,0.312,0.823,19.163,0.463,37.188,18.4,18.787,24,1.07,0.128,0.15,45,84,3,1,3.198,0.793,1.171,0.768,0.279,10.893,38,1,12,11,6,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-06-14,12.197,7.459,0.889,0.76,1.549,1.125,0.415,19.661,1.384,30.992,12.952,18.04,19,3.45,0,0.706,37,59,8,4,4.643,1.277,0.901,0.386,0.138,11.746,40,13,16,4,5,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-06-21,9.992,4.177,1.795,1.903,1.186,0.614,0.317,19.759,1.86,34.637,16.964,17.673,18,2.449,0.503,0.536,33,79,5,3,3.992,0.928,1.18,0.913,1.905,10.589,39,5,9,13,6,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-06-28,8.406,4.394,1.475,0.804,0.323,1.078,0.333,22.167,0.199,35.283,15.342,19.941,18,1.613,0.072,0.267,34,64,6,2,2.819,0.606,0.98,0.666,3.581,10.128,32,24,8,9,5,7,Business Unit B,Engineering,Individual Contributor,No,Mobile,Infrastructure engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-01-04,28.254,14.163,4.496,4.512,1.715,2.514,0.854,36.748,2.252,24.122,3.643,20.479,11,6.756,1.484,2.099,46,115,14,8,1.873,0.268,0.699,0.428,0.487,10.873,57,7,14,8,5,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-01-11,22.41,12.909,3.529,2.63,1.967,0.761,0.614,28.597,5.381,25.124,1.867,23.257,9,10.233,1.533,2.846,41,68,14,6,0.567,0.254,0.175,0.086,0.307,11.058,59,4,11,8,13,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-01-18,23.211,14.128,3.539,2.66,1.909,0.862,0.114,33.625,4.055,23.962,5.345,18.617,9,8.356,1.674,1.063,54,107,20,3,2.76,0.772,0.607,0.796,0.33,10.492,68,3,20,8,8,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-01-25,21.82,13.094,3.048,2.75,1.315,1.335,0.278,28.806,1.687,25.591,1.345,24.247,12,7.283,1.992,1.357,48,90,17,4,1.36,0.164,0.41,0.282,0.162,10.053,63,2,18,19,10,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-02-01,26.648,16.201,4.374,2.666,1.653,1.377,0.378,30.996,3.83,22.147,0.222,21.925,12,8.002,0.783,1.271,61,110,17,5,2.259,0.295,0.463,0.61,1.122,10.526,68,4,29,9,14,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-02-08,27.399,13.771,4.814,4.622,2.487,0.689,1.016,42.174,2.269,23.742,2.497,21.246,17,10.781,2.746,1.145,65,151,14,4,1.415,0.488,0.31,0.338,0.387,9.925,60,4,18,8,4,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-02-15,24.897,13.494,3.356,3.42,2.522,1.313,0.793,29.136,6.702,23.984,3.289,20.696,18,7.639,2.544,1.839,31,102,14,6,0.614,0.246,0.191,0.178,0.955,11.687,65,10,19,14,13,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-02-22,25.34,16.31,3.227,2.343,1.627,1.295,0.538,37.336,7.211,22.064,0,22.064,9,13.425,2.86,1.935,42,108,19,5,0,0,0,0,0.635,8.476,60,4,27,15,3,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-03-01,28.094,17.139,4.943,3.336,1.585,0.893,0.198,40.491,1.267,21.276,0.629,20.647,12,13.183,1.802,0.87,60,118,20,5,1.755,0.378,0.603,0.425,0.14,11.407,64,13,22,11,5,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-03-08,24.202,12.329,3.479,4.3,1.701,2.227,0.166,32.44,1.181,25.97,1.81,24.161,18,6.725,0.831,2.811,56,125,15,8,1.54,0.243,0.476,0.405,0.1,9.864,61,8,18,20,11,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-03-15,27.31,16.158,4.362,2.549,2.059,1.364,0.819,36.399,5.373,21.784,0,21.784,12,9.489,3.362,4.004,40,120,26,6,1.004,0.394,0.302,0.07,0.17,10.082,62,14,9,7,10,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-03-22,23.085,13.998,3.511,2.153,2.188,0.768,0.467,29.662,1.148,23.814,2.51,21.304,17,6.937,1.984,2.847,51,88,14,6,2.7,0.977,1.011,0.784,0.456,11.853,60,4,25,16,15,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-03-29,23.105,13.435,3.374,4.059,1.451,0.537,0.25,28.641,2.123,25.114,3.489,21.625,15,10.332,0.705,2.204,56,108,14,3,0.822,0.268,0.146,0.156,0.596,12.534,62,9,19,11,12,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-05,27.916,17.767,3.351,3.293,1.557,1.672,0.275,40.955,2.328,20.676,0,20.676,10,11.899,2.473,1.328,46,98,20,5,0.125,0.017,0.043,0.019,0.678,10.013,62,16,23,18,11,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-12,24.149,13.155,3.456,2.201,1.881,2.808,0.648,33.585,1.676,24.964,1.714,23.25,14,10.05,2.371,1.13,32,83,14,8,1.223,0.143,0.271,0.149,1.021,10.262,63,16,22,18,11,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-19,23.612,14.27,4.426,2.022,1.269,1.226,0.399,31.805,6.391,24.46,0.692,23.768,16,9.047,0.846,2.505,53,63,16,5,1.685,0.356,0.588,0.262,0.175,8.949,65,22,19,12,4,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-26,23.179,10.551,5.831,2.681,1.782,1.527,0.807,26.627,5.645,27.667,2.477,25.19,13,6.184,0.785,1.373,51,114,17,4,0.505,0.195,0.121,0.078,0.231,9.669,63,8,11,10,13,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-05-03,23.262,13.925,2.992,3.933,1.454,0.731,0.227,34.935,6.381,24.621,0,24.621,13,6.945,1.554,1.055,40,126,17,5,0.891,0.154,0.168,0.067,1.294,11.288,64,17,17,14,8,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-05-10,21.957,12.508,3.915,3.298,1.461,0.581,0.193,33.441,1.521,26.031,3.807,22.223,10,7.467,2.591,1.606,53,122,16,3,2.586,0.296,0.681,0.517,1.243,12.644,72,5,32,25,9,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-05-17,21.976,11.95,3.456,2.918,1.629,1.475,0.548,24.757,3.299,26.421,2.78,23.64,17,7.473,2.341,2.335,42,103,14,6,0.798,0.156,0.153,0.167,1.067,10.476,58,3,11,20,5,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-05-24,23.088,11.867,4.123,3.1,1.874,1.678,0.445,32.764,3.148,26.258,1.738,24.52,13,6.233,2.334,2.367,50,136,12,5,1.096,0.133,0.422,0.243,0.852,8.105,62,5,12,20,6,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-05-31,21.928,12.429,4.178,1.967,2.419,0.561,0.375,29.411,1.158,25.153,5.822,19.33,14,7.677,0.851,1.364,34,68,16,5,1.808,0.324,0.377,0.333,2.117,10.696,58,5,16,7,12,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-06-07,25.677,15.223,3.849,3.413,1.694,1.176,0.321,36.352,5.077,23.083,2.226,20.856,15,7.249,1.105,2.166,43,115,20,6,1.443,0.523,0.297,0.206,0.437,9.723,63,6,28,14,7,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-06-14,23.867,13.82,4.038,2.003,1.254,2.079,0.673,36.688,2.782,24.926,0,24.926,14,9.408,2.247,1.252,56,72,18,5,1.275,0.248,0.408,0.186,0.481,9.917,61,6,25,19,7,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-06-21,22.748,13.86,3.666,2.45,2,0.504,0.268,30.197,3.367,24.14,4.223,19.917,17,9.348,2.566,0.722,51,104,14,5,1.498,0.412,0.439,0.123,0.559,11.561,66,9,10,7,9,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-06-28,22.613,14.034,3.432,2.216,1.388,1.042,0.5,31.861,3.598,24.577,0,24.577,13,11.889,0.646,0.823,46,132,13,4,1.167,0.258,0.418,0.338,2.944,11.742,58,6,22,8,6,0,Business Unit E,Human Resources,Manager,Yes,Platform,Application engineering,Experienced,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-01-04,13.484,7.199,1.577,0.336,0.699,3.524,0.148,25.455,0.233,32.102,15.105,16.997,17,4.048,0.684,1.49,39,41,8,7,0.74,0.203,0.25,0.044,0.167,9.263,34,9,13,11,5,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-01-11,6.603,3.584,0.321,0.713,0.674,0.939,0.372,17.665,0.576,35.742,15.885,19.857,20,2.421,0.22,0.089,28,62,4,3,1.827,0.446,0.292,0.224,0.698,10.648,30,2,9,7,6,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-01-18,13.684,8.155,2.78,0.884,0.682,0.921,0.262,24.451,2.739,31.164,13.375,17.789,19,4.506,0.544,0.341,47,73,8,3,1.194,0.31,0.426,0.086,5.528,9.68,31,3,11,8,5,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-01-25,11.217,6.048,1.906,1.381,0.763,0.888,0.231,19.745,0.777,33.188,13.787,19.401,17,3.456,0,0.102,35,69,7,3,1.235,0.329,0.412,0.084,0.162,10.303,26,2,5,6,6,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-02-01,16.506,6.651,2.777,2.795,1.228,1.857,1.198,21.584,1.723,32.122,10.361,21.761,17,2.533,0.997,0.149,52,113,7,7,1.799,0.758,0.61,0.45,1.038,9.984,27,35,10,9,6,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-02-08,12.565,7.445,1.671,0.669,1.26,0.952,0.567,21.219,0.33,31.295,14.486,16.809,25,3.958,0.258,1.466,42,55,8,3,1.773,0.359,0.683,0.42,1.381,10.808,31,14,10,10,4,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-02-15,11.244,5.546,2.06,0.871,1.406,1.223,0.138,24.204,0.145,33.048,13.047,20.001,19,1.74,0.17,0.502,28,59,6,4,1.077,0.193,0.251,0.322,0.245,9.599,25,10,4,9,2,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-02-22,11.097,5.918,2.642,0.988,0.394,0.886,0.268,20.863,1.334,33.688,13.799,19.889,17,3.109,0.592,0.325,49,71,9,2,1.193,0.532,0.328,0.302,0.905,7.555,35,14,6,5,8,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-03-01,13.75,7.369,1.805,1.988,1.411,0.479,0.697,21.971,1.659,31.219,12.986,18.233,16,3.805,0.032,0.525,40,83,11,3,1.556,0.357,0.518,0.419,0.864,11.527,29,5,7,7,5,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-03-08,9.417,3.612,2.278,0.731,1.167,1.059,0.571,16.291,0.966,35.221,12.874,22.347,21,1.166,0.294,0.402,43,45,4,3,0,0,0,0,7.337,8.051,27,5,12,8,2,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-03-15,9.663,4.815,1.256,2.115,0.381,0.799,0.297,23.16,3.469,34.804,17.077,17.726,22,1.503,0.152,0.191,36,96,5,2,0.762,0.204,0.264,0.095,0.442,8.532,39,21,12,9,6,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-03-22,9.477,5.56,1.122,0.627,0.686,1.046,0.436,27.587,1.954,33.754,14.466,19.288,19,2.009,0,0.303,29,55,7,3,1.307,0.586,0.377,0.1,0.603,9.551,35,4,10,8,8,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-03-29,11.697,4.528,3.37,0.964,1.434,1.084,0.317,22.661,3.404,34.038,14.088,19.951,20,1.368,0.573,0.494,52,77,5,6,2.084,0.359,0.378,0.223,0.891,8.753,30,21,9,10,2,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-04-05,7.222,3.151,0.532,1.872,0.756,0.406,0.504,18.414,1.394,36.092,14.988,21.105,20,1.618,0.059,0.495,30,54,3,2,1.627,0.172,0.267,0.297,0.033,10.354,36,11,9,11,7,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-04-12,12.622,7.029,1.151,1.443,1.352,0.696,0.951,22.717,0.604,31.619,11.96,19.659,18,2.964,0,0.528,34,56,7,4,1.093,0.415,0.247,0.265,0.512,9.284,24,6,6,6,5,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-04-19,11.525,6.368,1.912,1.624,0.979,0.444,0.197,15.946,0.187,32.653,11.463,21.19,17,2.197,0.73,0.807,38,80,7,3,2.114,0.824,0.449,0.625,0.887,9.404,33,8,15,6,4,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-04-26,9.127,3.411,1.912,0.795,1.568,0.456,0.984,16.32,0.457,35.021,14.79,20.231,19,1.351,0.157,0.554,35,73,3,4,1.489,0.407,0.518,0.429,1.782,8.965,26,16,10,4,3,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-05-03,8.349,3.956,0.512,0.81,1.56,0.602,0.909,15.065,2.371,34.484,16.868,17.616,21,1.948,0.201,0.31,23,38,4,3,1.34,0.537,0.38,0.4,0.125,10.011,30,13,12,7,2,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-05-10,8.455,4.978,1.089,0.752,0.575,0.799,0.261,13.648,2.85,34.446,17.238,17.208,16,1.528,0.047,0.143,10,35,6,2,1.768,0.495,0.637,0.266,0.111,8.661,29,11,11,5,7,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-05-17,12.372,5.262,1.942,0.596,1.222,2.958,0.392,21.197,1.917,33.516,12.051,21.466,21,2.882,0.022,0.758,31,84,7,7,0.209,0.071,0.069,0.028,0.413,9.847,34,11,8,11,4,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-05-24,9.917,4.267,0.895,1.133,1.549,1.189,0.885,16.435,0.629,34.184,17.111,17.074,18,2.088,0.517,0.834,20,54,4,6,0.438,0.054,0.137,0.078,2.444,7.878,30,7,5,5,5,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-05-31,8.105,3.095,0.617,0.688,1.126,2.313,0.266,16.278,1.357,35.779,16.871,18.908,21,1.369,0.431,0.329,32,52,4,6,1.454,0.205,0.402,0.33,1.204,9.447,32,8,11,9,7,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-06-07,9.049,3.279,1.866,0.683,0.74,1.849,0.632,16.839,0.248,35.98,15.675,20.306,22,1.719,0.349,0.466,31,58,4,5,1.514,0.271,0.384,0.344,0.345,6.988,29,8,6,9,6,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-06-14,7.907,3.152,1.669,1.446,0.25,0.947,0.443,16.738,1.031,36.598,16.137,20.46,21,1.273,0.18,0.059,36,72,3,2,2.049,0.696,0.419,0.127,0.633,9.068,27,7,8,7,2,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-06-21,9.639,4.379,2.562,0.511,0.682,0.987,0.518,18.513,0.83,34.939,16.29,18.65,21,1.335,0.652,0.897,49,35,5,2,0.148,0.031,0.037,0.03,1.05,8.906,27,24,4,4,7,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-06-28,7.79,3.635,1.309,0.701,1.243,0.676,0.227,19.005,0.234,35.122,16.066,19.057,21,2.052,0,0.077,36,40,4,3,1.161,0.443,0.336,0.333,0.967,9.741,27,9,5,7,5,7,Business Unit A,Engineering,Individual Contributor,No,Mobile,Application engineering,Senior / lead,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-01-04,17.29,11.541,2.072,1.731,0.824,0.743,0.379,23.168,1.448,27.635,11.251,16.384,17,3.978,1.624,1.292,34,102,15,3,0.3,0.062,0.083,0.087,0.449,11.202,37,2,11,10,8,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-01-11,19.423,13.844,1.483,1.478,1.279,0.953,0.386,27.106,2.276,24.876,12.426,12.451,16,10.031,0.819,0.528,27,90,21,3,0,0,0,0,1.306,9.563,34,5,11,7,3,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-01-18,18.243,10.762,1.737,1.859,0.737,2.928,0.22,25.506,3.929,28.501,11.836,16.665,14,6.272,0.233,1.036,36,85,14,6,0,0,0,0,0.077,10.69,37,7,16,11,7,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-01-25,19.896,12.746,2.652,2.194,1.112,0.949,0.242,29.255,1.596,26.141,12.567,13.575,15,7.402,0.394,0.258,41,87,16,4,0.318,0.043,0.116,0.095,0.231,10.112,35,19,11,4,3,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-02-01,17.676,10.688,2.508,1.46,0.962,1.567,0.492,26.489,4.924,28.35,12.015,16.335,18,7.024,1.172,1.588,38,85,11,4,0,0,0,0,5.293,10.358,37,7,9,7,3,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-02-08,20.375,13.042,2.127,1.486,1.728,1.851,0.141,30.648,1.401,25.23,11.489,13.74,13,8.132,1.347,0.916,36,91,18,6,0.128,0.032,0.05,0.034,1.084,9.929,33,11,12,6,7,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-02-15,20.223,11.481,2.571,1.854,1.1,2.656,0.561,32.223,3.1,27.419,9.196,18.223,16,7.674,1.925,1.479,26,94,13,8,0.421,0.179,0.128,0.042,2.497,9.655,37,5,13,7,7,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
a5068583-4849-35ce-900f-e2ce7f309840,2026-02-22,16.934,11.64,1.215,1.132,1.08,1.486,0.38,30.118,5.008,27.28,10.219,17.062,13,7.521,0.615,1.187,25,66,17,3,0,0,0,0,0.328,8.185,29,5,5,10,3,7,Business Unit C,Engineering,Senior Manager,Yes,Developer Experience,Engineering management,Experienced,2 to 5 years,Yes
